sex,age,educyr,farm,urban,hhsize,lntotal,lnmed,lnrlfood,lnexp12m,commune
male,74,3,no,no,3,9.015417,8.478453,8.33599,8.478453,161
male,49,6,yes,no,8,9.811679,6.921658,9.131755,6.921658,161
male,26,5,yes,no,3,8.554034,0,8.244841,NA,161
female,50,0,yes,no,3,8.489106,6.476973,8.08472,6.476973,161
female,60,1,yes,no,3,9.381115,7.17012,8.697186,7.17012,161
male,21,4,no,no,4,8.98667,0,8.487887,NA,161
male,34,3,yes,no,4,9.076086,6.813445,8.818629,6.813445,161
male,55,12,yes,no,10,9.783731,7.17012,9.043813,7.17012,162
male,55,6,yes,no,10,10.60092,7.520776,9.533735,7.520776,162
male,53,11,yes,no,6,9.499485,0,8.848801,NA,162
female,65,2,no,no,2,9.352724,0,9.130564,NA,162
male,67,4,no,no,3,8.829212,5.655992,8.419041,5.655992,162
female,66,0,no,no,1,8.981662,0,8.508571,NA,162
female,46,8,yes,no,3,9.173151,2.772589,8.714191,2.772589,162
male,29,5,no,no,6,9.207236,6.756932,8.848234,6.756932,162
male,41,7,no,no,7,9.300414,6.371612,8.692439,6.371612,162
male,51,12,no,no,8,10.6545,9.219102,9.606227,9.219102,162
male,35,8,no,no,6,9.723593,8.750208,9.34045,8.750208,162
male,42,8,no,no,5,9.953327,7.086738,9.039403,7.086738,162
female,53,5,no,no,3,9.270267,7.17012,8.880398,7.17012,162
male,42,8,yes,no,8,10.16325,7.237778,9.70902,7.237778,162
male,39,11,no,no,5,9.318791,6.827629,8.822624,6.827629,162
male,41,9,no,no,9,10.71571,7.624619,9.042693,7.624619,162
female,71,0,no,no,2,8.25862,7.17012,7.398612,7.17012,162
male,36,4,no,no,5,9.642165,7.988543,9.1368,7.988543,162
male,67,0,yes,no,2,8.103633,6.253829,7.646873,6.253829,162
male,66,5,no,no,4,9.624141,7.432484,9.404546,7.432484,162
male,36,9,no,no,6,9.220919,7.72312,8.211041,7.72312,162
male,38,5,no,no,6,9.016809,0,8.72194,NA,162
male,31,5,yes,no,5,9.519132,5.273,9.126446,5.273,162
male,38,10,no,no,4,9.072525,7.199678,8.557013,7.199678,162
male,30,0,no,no,5,9.14269,0,8.923655,NA,162
male,40,11,no,no,6,10.18242,8.066208,9.19736,8.066208,162
male,38,5,no,no,3,9.787126,5.560682,8.885275,5.560682,162
male,48,7,no,no,11,10.97191,7.662938,9.839983,7.662938,162
male,40,9,no,no,5,10.03051,4.867535,9.362351,4.867535,162
male,63,16,no,no,2,9.007189,3.401197,8.503651,3.401197,162
male,42,10,yes,no,6,9.282684,7.499424,8.724925,7.499424,163
female,40,11,yes,no,3,9.394992,0,8.778914,NA,163
female,42,2,no,no,4,9.789586,0,8.872858,NA,163
male,35,7,yes,no,4,10.17236,5.010635,9.595568,5.010635,163
male,49,11,no,no,9,9.67393,7.520776,9.304956,7.520776,163
male,41,8,no,no,5,9.498965,0,9.103369,NA,163
male,56,6,no,no,8,10.01144,6.930495,9.534822,6.930495,163
male,44,11,no,no,6,9.724996,8.445482,8.980913,8.445482,163
male,43,6,yes,no,9,10.43174,6.120297,9.85153,6.120297,163
male,69,5,yes,no,4,9.457619,6.536692,9.070556,6.536692,163
male,45,8,no,no,7,9.738034,6.086775,9.191519,6.086775,163
male,56,0,yes,no,6,9.909483,6.253829,9.243676,6.253829,163
male,42,5,no,no,3,9.462352,0,9.173993,NA,163
male,38,14,no,no,6,9.875169,6.011267,9.094179,6.011267,163
male,40,11,no,no,5,9.967484,5.298317,9.214177,5.298317,163
male,34,6,no,no,7,10.52565,8.729074,9.777172,8.729074,163
female,61,3,no,no,4,8.955814,6.84588,8.451232,6.84588,163
male,37,10,no,no,6,9.016135,4.356709,8.436623,4.356709,163
male,34,6,no,no,6,10.03324,7.670895,9.69037,7.670895,163
male,64,14,no,no,5,10.05417,8.121778,9.776335,8.121778,163
male,30,6,no,no,4,9.434929,5.384495,8.434396,5.384495,163
male,31,7,yes,no,4,10.06886,5.273,9.53212,5.273,163
female,60,1,no,no,3,8.842478,7.366445,8.174554,7.366445,163
male,31,4,no,no,4,9.736928,5.455321,8.91083,5.455321,163
female,37,9,no,no,4,10.16771,0,9.449296,NA,163
male,57,5,no,no,9,9.587653,6.887553,9.087005,6.887553,163
male,30,6,yes,no,4,9.819877,8.323608,8.68473,8.323608,163
female,69,5,no,no,5,9.980808,6.590301,8.719171,6.590301,163
female,34,15,no,no,2,9.55223,7.745003,8.929829,7.745003,163
male,44,8,no,no,5,10.62337,5.480639,10.43491,5.480639,163
male,33,2,no,no,5,9.111541,5.849325,8.524641,5.849325,164
female,45,5,no,no,5,9.036956,6.253829,8.676109,6.253829,164
female,63,2,no,no,4,9.148802,7.019297,8.76244,7.019297,164
male,72,2,no,no,7,9.150436,6.862758,8.511398,6.862758,164
male,39,7,yes,no,7,10.02702,6.593045,9.247074,6.593045,164
male,39,4,yes,no,5,9.276958,7.575585,8.711536,7.575585,164
male,61,3,no,no,7,10.19192,6.895683,9.02976,6.895683,164
male,41,17,no,no,1,8.22564,0,8.125693,NA,164
male,69,3,no,no,4,9.180078,7.954021,8.580173,7.954021,164
male,30,4,no,no,4,9.045116,5.560682,8.626555,5.560682,164
male,38,7,yes,no,5,9.368729,0,8.860281,NA,164
male,51,7,yes,no,10,10.84391,8.582232,10.09373,8.582232,164
male,62,0,yes,no,4,9.205631,7.83992,8.454318,7.83992,164
male,36,7,yes,no,6,11.56095,4.867535,11.38385,4.867535,164
male,36,4,yes,no,7,9.710783,7.090077,9.165587,7.090077,164
male,30,4,no,no,3,9.034233,5.361292,8.480614,5.361292,164
female,70,3,no,no,4,10.44682,7.575585,9.363397,7.575585,164
male,62,5,yes,no,5,10.42733,8.203304,10.25176,8.203304,164
male,74,0,yes,no,5,9.103952,4.867535,8.308585,4.867535,164
female,68,0,yes,no,4,9.489285,5.049856,9.020492,5.049856,164
female,42,8,no,no,4,9.173385,5.509388,8.687735,5.509388,164
male,72,0,yes,no,5,10.14509,5.783825,9.566689,5.783825,164
male,68,4,no,no,6,9.779506,8.053887,9.229679,8.053887,164
male,38,16,no,no,4,9.919585,3.871201,9.323297,3.871201,164
male,41,6,no,no,5,9.398312,6.120297,8.731388,6.120297,164
female,31,5,no,no,5,9.313087,6.322565,8.771518,6.322565,164
male,39,6,yes,no,8,10.14314,7.129298,9.658504,7.129298,164
male,50,2,yes,no,7,10.03887,8.405144,9.530989,8.405144,164
male,46,10,yes,no,5,10.1098,7.268223,9.453511,7.268223,164
male,66,7,yes,no,6,9.472895,6.625392,8.833216,6.625392,164
female,38,5,no,no,3,8.304775,5.886104,7.901789,5.886104,164
male,29,4,no,no,3,8.979948,0,8.791583,NA,164
female,74,0,yes,no,2,8.385796,7.352441,7.905361,7.352441,165
male,42,12,yes,no,6,10.64673,5.783825,10.00017,5.783825,165
male,52,5,yes,no,11,10.32912,7.118826,9.588088,7.118826,165
male,49,5,yes,no,9,10.51927,8.654692,9.755045,8.654692,165
male,61,9,yes,no,8,10.27824,7.309882,9.829272,7.309882,165
female,72,0,no,no,6,9.61878,7.042286,9.051881,7.042286,165
male,34,7,yes,no,5,9.408157,6.535241,9.043607,6.535241,165
male,48,11,yes,no,7,9.608295,0,9.053533,NA,165
male,60,5,yes,no,6,9.369908,7.781973,9.021777,7.781973,165
male,44,9,yes,no,10,9.898595,6.869014,9.418548,6.869014,165
male,67,0,yes,no,3,9.073503,7.339538,8.4537,7.339538,165
male,38,10,no,no,4,9.779065,8.696176,9.275004,8.696176,165
male,41,10,yes,no,7,10.1549,6.476973,9.459745,6.476973,165
female,36,12,no,no,5,9.600918,0,8.816303,NA,165
male,51,6,yes,no,8,9.909333,7.385231,9.228148,7.385231,165
male,44,7,yes,no,8,10.12984,9.035392,9.538022,9.035392,165
male,56,2,yes,no,6,10.50755,6.572282,9.778227,6.572282,165
female,43,0,no,no,4,8.932687,6.659294,8.315476,6.659294,165
male,58,3,yes,no,7,10.58787,6.608001,9.063602,6.608001,165
female,45,2,yes,no,2,10.23077,7.309882,8.726043,7.309882,165
male,37,3,no,no,8,9.798446,7.283448,9.093282,7.283448,165
male,42,2,no,no,7,9.024634,0,8.67734,NA,165
male,67,2,no,no,5,8.985605,7.265429,8.34123,7.265429,165
male,47,6,yes,no,9,10.59416,7.426549,9.368028,7.426549,165
female,51,3,yes,no,6,10.03284,10.57106,8.696313,10.57106,165
male,29,7,yes,no,4,8.942639,5.560682,8.319184,5.560682,165
female,48,5,no,no,4,9.697764,6.148468,8.951284,6.148468,165
female,72,3,yes,no,2,8.695147,6.349139,8.271482,6.349139,165
male,85,0,yes,no,7,10.14505,7.892826,9.467047,7.892826,165
male,36,10,yes,no,5,9.644653,4.356709,9.030222,4.356709,165
male,44,10,no,no,9,9.648617,5.273,9.117045,5.273,165
male,66,3,no,no,5,9.454575,8.195058,8.85806,8.195058,165
male,44,9,no,no,7,10.13195,3.663562,9.600286,3.663562,166
male,67,5,yes,no,2,8.077405,6.120297,7.760998,6.120297,166
male,37,6,no,no,7,9.50225,8.082402,9.024224,8.082402,166
male,42,10,no,no,6,10.22466,7.912057,9.419796,7.912057,166
female,48,9,no,no,4,8.945584,7.309882,8.493989,7.309882,166
male,58,7,no,no,7,10.09712,9.04523,9.232762,9.04523,166
male,61,5,no,no,5,9.460041,8.70616,8.901641,8.70616,166
male,45,9,yes,no,4,9.473686,8.593228,8.730503,8.593228,166
male,72,7,yes,no,3,10.4834,8.826147,8.92909,8.826147,166
male,39,9,no,no,11,9.457674,0,8.969069,NA,166
male,70,3,yes,no,2,8.47279,4.174387,8.180561,4.174387,166
male,68,2,yes,no,4,9.027548,7.388328,8.402642,7.388328,166
male,42,10,no,no,6,10.64036,8.994669,9.466802,8.994669,166
female,27,4,yes,no,4,9.000507,7.548556,8.534058,7.548556,166
male,66,0,no,no,5,9.960119,9.639522,8.956395,9.639522,166
female,34,5,yes,no,6,9.865252,6.496775,9.070837,6.496775,166
male,38,8,no,no,3,10.19207,4.60517,9.127194,4.60517,166
male,37,9,yes,no,5,9.814304,4.356709,9.220539,4.356709,166
male,52,9,yes,no,5,9.943326,0,9.222386,NA,166
male,78,5,yes,no,2,8.550564,0,8.235448,NA,166
male,67,3,no,no,4,8.836606,7.019297,8.38319,7.019297,166
female,62,3,yes,no,1,8.15937,8.086411,7.484778,8.086411,166
female,57,0,yes,no,6,9.154177,6.393591,8.689548,6.393591,166
female,59,3,no,no,9,9.870896,6.642487,9.389997,6.642487,166
female,82,0,yes,no,2,8.418359,7.757906,7.704405,7.757906,166
female,55,3,no,no,5,10.27367,6.253829,9.527111,6.253829,166
male,48,11,yes,no,6,10.50195,6.766191,9.146098,6.766191,166
female,48,5,yes,no,4,9.655034,8.112528,9.124609,8.112528,166
female,73,0,no,no,2,8.333352,4.867535,7.910551,4.867535,166
male,68,0,yes,no,2,8.424565,5.783825,7.953948,5.783825,166
male,35,8,yes,no,5,10.01296,6.921658,9.667198,6.921658,166
female,46,9,yes,no,1,8.921684,7.292337,8.146674,7.292337,166
male,68,3,yes,no,4,9.713336,7.548556,8.945744,7.548556,167
female,66,2,yes,no,4,8.977871,7.21891,8.315363,7.21891,167
male,62,4,yes,no,7,10.16336,8.486527,9.508434,8.486527,167
male,65,6,yes,no,7,10.38494,7.506592,8.874269,7.506592,167
female,61,2,yes,no,7,9.66019,9.135617,8.994747,9.135617,167
male,44,8,yes,no,4,9.237862,7.863267,8.674568,7.863267,167
male,48,7,no,no,6,9.118783,7.991592,8.530201,7.991592,167
male,41,5,no,no,6,8.761765,0,8.302706,NA,167
female,36,6,yes,no,3,8.721339,0,8.029967,NA,167
male,36,3,yes,no,6,9.218239,6.659294,8.702163,6.659294,167
male,31,11,yes,no,4,9.198021,7.341484,8.717716,7.341484,167
female,41,4,yes,no,2,7.88716,4.356709,7.280355,4.356709,167
male,47,10,yes,no,5,9.466722,6.813445,8.845024,6.813445,167
male,58,9,yes,no,7,10.36665,6.09131,9.155965,6.09131,167
male,45,3,yes,no,3,8.381009,9.009081,7.747737,9.009081,167
male,61,0,yes,no,5,9.648809,7.946264,8.812833,7.946264,167
male,58,5,yes,no,9,10.18721,6.946976,9.195271,6.946976,167
male,44,2,yes,no,7,9.565057,7.030858,8.945881,7.030858,167
male,52,5,yes,no,7,9.899113,9.041922,9.114202,9.041922,167
male,43,5,yes,no,8,9.86421,8.137103,9.033083,8.137103,167
male,29,7,yes,no,4,9.03515,7.118826,8.544654,7.118826,167
male,54,11,yes,no,10,9.878296,6.476973,9.23919,6.476973,167
male,44,12,no,no,5,9.988282,9.472705,9.109328,9.472705,167
male,58,0,yes,no,6,9.989226,7.989899,9.272757,7.989899,167
male,55,9,no,no,5,9.277387,6.813445,8.680587,6.813445,167
male,55,11,yes,no,6,9.671227,8.268732,8.870509,8.268732,167
male,77,2,no,no,3,8.919721,6.120297,8.18934,6.120297,167
male,58,12,yes,no,7,10.22197,8.058328,9.014789,8.058328,167
male,51,9,yes,no,4,8.993013,5.273,8.444917,5.273,167
female,36,9,no,no,3,9.511228,5.966147,8.22199,5.966147,167
female,32,9,no,no,6,9.509779,8.512984,9.04659,8.512984,168
male,35,5,yes,no,4,9.238235,6.799056,8.870894,6.799056,168
male,34,5,no,no,5,8.878155,6.253829,8.427023,6.253829,168
male,62,3,yes,no,3,9.153513,6.476973,8.790636,6.476973,168
male,64,0,no,no,5,9.325983,5.783825,8.966056,5.783825,168
male,39,9,no,no,6,9.846975,7.192934,9.302167,7.192934,168
female,34,9,no,no,4,8.886105,6.675823,8.378874,6.675823,168
male,61,6,yes,no,7,9.8254,5.932245,9.159194,5.932245,168
male,46,12,no,no,5,10.21792,7.21891,9.259505,7.21891,168
male,32,4,yes,no,6,8.996476,6.769642,8.315912,6.769642,168
male,57,2,no,no,3,8.861251,7.17012,8.539941,7.17012,168
male,42,5,yes,no,6,9.896517,6.496775,9.236511,6.496775,168
male,69,0,yes,no,8,10.21545,9.980449,9.029672,9.980449,168
male,39,0,yes,no,8,9.301828,5.783825,8.732627,5.783825,168
male,25,5,yes,no,5,8.894421,7.902487,8.398113,7.902487,168
male,46,7,no,no,5,8.502031,7.541683,8.023562,7.541683,168
male,33,4,no,no,4,8.543585,5.783825,8.161326,5.783825,168
male,47,5,no,no,10,10.4847,9.261984,9.893044,9.261984,168
male,41,5,no,no,7,9.987809,5.273,9.187425,5.273,168
male,37,8,no,no,8,10.40344,7.499424,9.678279,7.499424,168
male,37,7,no,no,5,10.07784,0,9.48248,NA,168
male,50,4,no,no,10,10.74181,6.946976,10.06447,6.946976,168
male,46,5,no,no,8,10.82367,7.520776,8.605196,7.520776,168
male,36,3,no,no,3,9.121154,5.204007,8.586617,5.204007,168
male,52,5,no,no,16,11.17471,0,10.36368,NA,168
male,64,5,no,no,8,10.28059,7.352441,9.642495,7.352441,168
female,60,0,no,no,3,8.637148,0,8.097611,NA,168
male,41,3,no,no,7,9.80447,7.676937,9.194294,7.676937,168
male,38,10,no,no,7,11.01396,7.712444,10.33464,7.712444,168
male,38,5,yes,no,4,9.632033,7.007601,8.87128,7.007601,168
male,41,9,no,no,11,10.49565,6.37332,9.686076,6.37332,168
male,28,12,no,no,7,9.669162,7.724447,9.08733,7.724447,168
male,48,11,yes,no,6,9.18933,0,8.507635,NA,169
male,48,5,yes,no,9,9.364841,0,8.872318,NA,169
male,47,5,yes,no,10,9.191377,6.516193,8.810036,6.516193,169
female,61,5,yes,no,4,9.070933,6.302619,8.285669,6.302619,169
female,33,1,yes,no,2,8.599192,5.509388,8.050687,5.509388,169
female,59,3,no,no,3,8.761132,0,8.170145,NA,169
male,39,5,yes,no,8,9.373648,0,8.75668,NA,169
female,78,0,yes,no,7,9.327446,7.520776,8.644906,7.520776,169
female,78,0,yes,no,6,9.29228,0,8.742847,NA,169
female,50,3,yes,no,2,8.815745,5.783825,8.249453,5.783825,169
female,40,6,no,no,5,8.72118,6.302619,8.449127,6.302619,169
female,57,4,yes,no,2,8.898172,7.064759,7.760561,7.064759,169
female,84,0,yes,no,1,7.915652,4.762174,7.31008,4.762174,169
male,75,4,yes,no,6,9.247472,6.593045,8.614534,6.593045,169
male,70,4,yes,no,6,9.709126,7.435438,8.82227,7.435438,169
female,53,2,no,no,3,8.965211,0,8.487124,NA,169
male,76,5,yes,no,2,8.395943,6.371612,7.835202,6.371612,169
male,69,3,yes,no,4,9.149354,0,8.649486,NA,169
female,53,2,no,no,2,8.308529,0,7.957313,NA,169
male,44,2,yes,no,3,8.803909,4.867535,8.198522,4.867535,169
male,69,3,yes,no,10,9.393519,6.774224,8.914648,6.774224,169
male,56,9,yes,no,4,8.805935,6.771935,8.367748,6.771935,169
male,49,1,yes,no,6,9.233656,0,8.62718,NA,169
female,56,5,no,no,1,7.586134,4.867535,7.199018,4.867535,169
female,60,2,yes,no,5,9.130158,6.413459,8.388418,6.413459,169
female,80,0,yes,no,7,9.35467,0,8.748392,NA,169
male,39,5,yes,no,7,9.071825,3.555348,8.616004,3.555348,169
female,77,2,yes,no,4,8.780573,5.966147,8.34028,5.966147,169
male,41,5,yes,no,6,9.132694,0,8.677343,NA,169
male,56,2,yes,no,7,9.613369,0,8.916903,NA,169
male,40,0,no,no,6,8.646594,6.946976,8.343451,6.946976,169
male,28,2,no,no,4,8.426168,6.754604,8.078476,6.754604,169
female,76,0,yes,no,3,9.25219,8.320691,8.08812,8.320691,170
female,53,5,yes,no,6,9.945983,0,8.866714,NA,170
female,35,5,no,no,4,8.796441,6.516193,8.256521,6.516193,170
male,58,9,yes,no,6,9.248721,0,8.917982,NA,170
male,52,7,no,no,5,9.771646,5.963579,8.681678,5.963579,170
female,38,4,yes,no,4,8.854833,5.003946,8.176455,5.003946,170
female,67,0,yes,no,2,9.473535,7.640123,7.564153,7.640123,170
female,28,12,yes,no,3,9.261713,6.061457,8.168273,6.061457,170
male,46,11,yes,no,3,9.081012,0,8.475389,NA,170
male,44,4,yes,no,8,9.445486,6.505784,8.886181,6.505784,170
male,40,10,yes,no,5,9.302732,4.248495,8.614821,4.248495,170
female,59,2,no,no,4,9.031443,0,8.221503,NA,170
female,66,2,yes,no,1,9.190448,0,7.878421,NA,170
male,69,0,yes,no,3,8.788907,0,8.413063,NA,170
male,54,10,yes,no,6,9.73217,5.105946,8.794589,5.105946,170
male,38,4,yes,no,6,9.33099,5.283204,8.948833,5.283204,170
male,39,11,yes,no,5,9.453678,3.806663,8.661309,3.806663,170
female,47,3,no,no,4,9.735204,0,8.416718,NA,170
female,48,4,yes,no,3,8.875428,4.867535,8.130965,4.867535,170
male,68,0,no,no,3,8.830632,6.813445,8.130478,6.813445,170
female,48,3,yes,no,5,8.952604,6.628041,8.325613,6.628041,170
female,61,3,yes,no,4,9.22345,5.105946,8.38952,5.105946,170
female,66,0,yes,no,4,9.324899,6.771935,8.314535,6.771935,170
male,45,5,yes,no,3,9.325243,4.867535,8.340519,4.867535,170
male,48,14,no,no,7,9.927242,5.966147,8.84894,5.966147,170
male,55,5,yes,no,6,10.05394,0,9.024175,NA,170
male,74,0,yes,no,4,9.51726,9.401457,8.683692,9.401457,170
male,55,3,yes,no,6,9.753422,0,8.995666,NA,170
male,47,5,yes,no,6,9.78298,7.963808,8.821501,7.963808,170
male,83,5,no,no,5,9.474639,7.782807,8.67786,7.782807,170
male,38,8,yes,no,5,9.512662,5.075174,8.677302,5.075174,170
male,31,5,no,no,4,8.761191,8.988196,8.050381,8.988196,170
male,33,6,yes,no,8,9.264739,9.529884,8.899238,9.529884,171
male,61,3,yes,no,6,9.145268,0,8.729894,NA,171
male,35,5,yes,no,6,9.720395,6.030685,8.470914,6.030685,171
male,41,4,yes,no,6,9.937546,6.625392,9.247519,6.625392,171
male,70,5,yes,no,6,9.597159,8.717682,8.11323,8.717682,171
female,39,4,no,no,5,8.407588,4.61512,7.955766,4.61512,171
male,39,15,no,no,4,9.770173,0,8.666975,NA,171
female,60,2,yes,no,1,8.493759,0,7.759236,NA,171
female,53,1,yes,no,5,9.507402,0,8.893935,NA,171
male,65,10,yes,no,7,9.297164,6.028278,8.919829,6.028278,171
male,39,10,no,no,5,9.228567,8.674197,8.823107,8.674197,171
male,35,9,no,no,4,9.446482,0,8.631153,NA,171
male,39,5,yes,no,4,9.413827,3.583519,8.241269,3.583519,171
female,60,5,yes,no,6,9.12012,6.202536,8.55279,6.202536,171
male,39,6,yes,no,5,8.758194,4.962845,8.105318,4.962845,171
male,41,9,yes,no,5,9.227795,3.401197,8.743639,3.401197,171
male,37,9,yes,no,8,9.938935,11.25039,9.045079,11.25039,171
male,69,7,yes,no,6,9.015377,6.622736,8.495119,6.622736,171
female,63,0,yes,no,4,9.396934,8.592486,8.635091,8.592486,171
male,28,6,yes,no,4,8.531549,5.337538,8.148054,5.337538,171
male,44,4,yes,no,6,9.23272,5.484797,8.507644,5.484797,171
male,54,3,yes,no,5,10.03273,6.725034,9.066205,6.725034,171
male,63,3,no,no,5,9.264821,4.867535,8.461121,4.867535,171
female,59,3,no,no,6,9.149351,6.493754,8.449504,6.493754,171
male,57,7,yes,no,7,10.04021,5.783825,9.098489,5.783825,171
male,52,9,yes,no,7,9.369866,4.025352,8.74453,4.025352,171
male,28,9,yes,no,3,9.169871,4.867535,8.087237,4.867535,171
female,84,0,no,no,8,10.4017,6.77308,9.568767,6.77308,171
male,32,9,yes,no,5,9.023997,7.688913,8.140457,7.688913,171
male,31,6,yes,no,4,9.093133,3.583519,8.381721,3.583519,171
female,80,0,no,no,3,8.883229,4.356709,8.623614,4.356709,171
male,61,3,yes,no,7,9.621753,6.708084,8.918268,6.708084,171
male,64,6,yes,no,3,8.563648,6.946976,8.146498,6.946976,172
female,38,3,yes,no,5,9.164303,5.273,8.48681,5.273,172
male,70,1,no,no,5,9.272796,7.160069,8.668957,7.160069,172
male,57,5,no,no,4,9.150381,0,8.44028,NA,172
female,73,0,yes,no,2,8.671453,0,7.920046,NA,172
male,38,12,yes,no,6,9.285112,6.529419,8.792586,6.529419,172
male,51,6,no,no,3,8.911117,7.003066,8.170262,7.003066,172
male,46,9,no,no,4,8.894011,6.961296,8.280824,6.961296,172
male,33,2,yes,no,4,8.867288,6.282267,8.372931,6.282267,172
male,51,5,yes,no,7,9.590884,7.36201,9.061085,7.36201,172
male,63,6,yes,no,5,9.172422,0,8.712271,NA,172
male,66,0,yes,no,8,9.4897,5.966147,8.953197,5.966147,172
male,67,0,yes,no,3,8.903259,7.393263,8.246907,7.393263,172
male,49,15,no,no,5,9.75025,3.806663,8.725527,3.806663,172
male,40,12,yes,no,4,9.231956,0,8.512796,NA,172
male,67,5,yes,no,5,8.815678,4.532599,8.22725,4.532599,172
female,66,0,yes,no,2,8.668752,6.624065,7.887875,6.624065,172
male,68,5,yes,no,6,9.682058,6.418365,8.983125,6.418365,172
male,52,3,no,no,6,9.168577,5.765191,8.512722,5.765191,172
male,34,4,yes,no,7,9.18157,7.303843,8.649932,7.303843,172
male,59,6,yes,no,4,9.040287,4.867535,8.473984,4.867535,172
male,41,8,no,no,5,9.118018,0,8.487877,NA,172
female,62,1,no,no,1,7.947424,0,7.294113,NA,172
male,54,5,yes,no,5,9.207253,6.272877,8.457345,6.272877,172
male,52,5,no,no,6,9.231873,6.522093,8.591523,6.522093,172
male,33,14,yes,no,5,9.049271,0,8.453182,NA,172
male,72,7,no,no,5,9.313644,0,8.658479,NA,172
male,38,0,no,no,4,8.844394,0,8.233785,NA,172
female,67,4,no,no,6,9.488065,6.559615,8.835012,6.559615,172
female,58,2,yes,no,5,9.007409,6.535241,8.433852,6.535241,172
male,43,2,no,no,5,8.913236,0,8.323312,NA,172
male,35,5,yes,no,5,9.136697,0,8.667519,NA,172
female,54,3,no,no,8,9.792203,3.688879,9.339389,3.688879,173
male,42,5,no,no,5,9.518544,8.691483,8.489914,8.691483,173
female,38,9,no,no,5,9.670846,6.476973,8.94426,6.476973,173
male,54,10,no,no,5,9.924586,7.487174,9.267497,7.487174,173
female,64,0,no,no,4,9.245799,7.13966,8.905314,7.13966,173
female,37,4,no,no,4,9.081414,8.018296,8.216344,8.018296,173
male,50,8,yes,no,5,9.880147,8.067463,9.096601,8.067463,173
female,49,12,no,no,2,9.381359,5.497168,8.261518,5.497168,173
male,68,4,yes,no,5,9.367467,8.210668,8.932451,8.210668,173
male,44,12,no,no,5,9.262253,7.030858,8.842606,7.030858,173
female,55,3,yes,no,4,9.330634,5.298317,8.763414,5.298317,173
male,36,5,yes,no,5,9.156901,6.614726,8.445154,6.614726,173
male,47,0,yes,no,5,9.192823,7.757906,8.648023,7.757906,173
male,31,4,yes,no,5,9.109692,7.280008,8.382597,7.280008,173
male,34,11,no,no,5,10.10213,7.358831,8.832518,7.358831,173
