"","ID","DT","la","lo","count","vol","country","ship","T.surf","T.20","T.50","T.100","period","d","gear.sub","gear","opening","wind","T1.surf","T1.20","T1.50","T1.100","Sal20","b.depth"
"115006",8229044,"2010-06-11 16:37:00.000",62.75,-7.25,0,323.4945081,"ICELAND","46FR",9.2948,9.3004,8.58,"8.36","5","","B","BGN60","60","0",9.2948,9.3004,8.58,"8.36",35.3007,372
"115023",8229065,"2010-06-13 16:43:00.000",60.75,-6.75,0,225.269812,"ICELAND","46FR",9.1638,9.0498,8.19,"7.97","5","","B","BGN60","60","0",9.1638,9.0498,8.19,"7.97",35.3119,211
"1150401",8229082,"2010-06-14 04:46:00.000",60.75,-10.25,0,321.9820663,"ICELAND","46FR",10.0812,10.0187,9.07,"8.98","5","","B","BGN60","60","0",10.0812,10.0187,9.07,"8.98",35.3201,191
"1153951",8229087,"2010-06-14 08:20:00.000",60.75,-11.25,0,477.1754056,"ICELAND","46FR",11.4411,10.5812,9.72,"9.35","5","","B","BGN60","60","0",11.4411,10.5812,9.72,"9.35",35.3244,758
"115667",8229166,"2010-06-16 02:44:00.000",61.75,-9.75,0,543.0506509,"ICELAND","46FR",10.1187,10.1068,10,"8.99","5","","B","BGN60","60","0",10.1187,10.1068,10,"8.99",35.304,971
"1157351",8229251,"2010-06-19 04:51:00.000",60.25,-14.75,0,285.3473635,"ICELAND","46FR",12.3834,11.4948,9.52,"9.35","5","","B","BGN60","60","0",12.3834,11.4948,9.52,"9.35",35.2511,1738
"115871",8229255,"2010-06-19 20:43:00.000",60.25,-18.75,0,464.5717235,"ICELAND","46FR",12.8079,12.0041,9.66,"9.91","5","","B","BGN60","60","0",12.8079,12.0041,9.66,"9.91",35.1778,2612
"115920",8229256,"2010-06-19 22:42:00.000",60.25,-19.25,0,267.5341595,"ICELAND","46FR",12.8122,11.9314,9.75,"9.5","5","","B","BGN60","60","0",12.8122,11.9314,9.75,"9.5",35.1596,2601
"115954",8229312,"2010-06-02 08:05:00.000",48.75,-12.85,0,160.316221,"NETHERLANDS","64T2",14.31,13.85,NA,"","5","","G7","Gulf7","20","0",14.31,13.85,NA,"",35.66,2957
"115971",8229317,"2010-06-03 10:54:00.000",47.23,-9.67,0,134.5986677,"NETHERLANDS","64T2",14.69,14.49,NA,"","5","","G7","Gulf7","20","0",14.69,14.49,NA,"",35.69,4453
"116005",8229329,"2010-06-03 16:34:00.000",47.25,-8.18,0,114.488735,"NETHERLANDS","64T2",14.91,13.99,NA,"","5","","G7","Gulf7","20","0",14.91,13.99,NA,"",35.7,3013
"116022",8229342,"2010-06-04 19:34:00.000",47.25,-3.27,0,45.89507489,"NETHERLANDS","64T2",14.74,11.7,NA,"","5","","G7","Gulf7","20","0",14.74,11.7,NA,"",35.05,68
"1160391",8229375,"2010-06-09 17:29:00.000",47.73,-10.83,0,166.0567665,"NETHERLANDS","64T2",15.19,15.19,NA,"","5","","G7","Gulf7","20","0",15.19,15.19,NA,"",35.662,4255
"1160561",8229406,"2010-06-11 01:52:00.000",48.25,-7.7,0,43.88993932,"NETHERLANDS","64T2",15.12,14.96,NA,"","5","","G7","Gulf7","20","0",15.12,14.96,NA,"",35.6,181
"116315",8229495,"2010-06-02 02:52:00.000",59.25,-13.25,0,82.9,"NORWAY","58JH",10.91,10.91,9.87,"9.74","5","","G7","Gulf7","20","0",10.91,10.91,9.87,"9.74",35.38,1382
"1163321",8229506,"2010-06-02 15:19:00.000",59.25,-10.25,0,98.2,"NORWAY","58JH",10.53,10.46,10.4,"9.79","5","","G7","Gulf7","20","0",10.53,10.46,10.4,"9.79",35.43,476
"116366",8229570,"2010-06-01 06:33:00.000",58.25,-12.32,0,223.9729659,"Scotland","74RY",10.9619,10.9552,9.6275,"9.37","5","","G7","Gulf7","20","0",10.9619,10.9552,9.6275,"9.37",35.3248,1625
"116671",8229581,"2010-06-01 14:26:00.000",58.25,-10.3,0,158.6598454,"Scotland","74RY",11.5293,11.2295,10.2302,"9.9584","5","","G7","Gulf7","20","0",11.5293,11.2295,10.2302,"9.9584",35.4214,1947
"116722",8229617,"2010-06-02 21:08:00.000",56.25,-7.75,0,75.11714908,"Scotland","74RY",11.9111,10.4587,10.1283,"","5","","G7","Gulf7","20","0",11.9111,10.4587,10.1283,"",35.2925,58
"116807",8229632,"2010-06-26 03:02:00.000",53.25,-15.28,0,170.4340937,"Scotland","74UT",NA,15.0707,NA,"","5","","G7","Gulf7","20","0",NA,15.0707,NA,"",35.4332,2791
"116840",8229711,"2010-06-17 04:36:00.000",58.75,-9.2,0,173.9609888,"Scotland","74UT",12.4339,12.2976,10.2851,"10.1321","5","","G7","Gulf7","20","0",12.4339,12.2976,10.2851,"10.1321",35.457,1735
"116857",8229735,"2010-07-01 16:55:00.000",52.24,-13.77,0,104.7444124,"Scotland","74UT",15.122,15.1035,11.4077,"10.8557","5","","G7","Gulf7","20","0",15.122,15.1035,11.4077,"10.8557",35.4658,389
"117301",8229771,"2010-07-03 09:34:00.000",53.25,-10.29,0,111.0988754,"Scotland","74UT",15.478,15.4724,10.221,"8.6766","5","","G7","Gulf7","20","0",15.478,15.4724,10.221,"8.6766",34.7081,109
"117741",8229809,"2010-06-17 10:38:00.000",58.75,-10.71,0,182.2150663,"Scotland","74UT",12.5276,12.2131,10.68,"10.1381","5","","G7","Gulf7","20","0",12.5276,12.2131,10.68,"10.1381",35.4373,1877
"117758",8229810,"2010-06-17 12:42:00.000",58.75,-11.22,0,175.1242926,"Scotland","74UT",12.3428,12.2557,10.4386,"10.1356","5","","G7","Gulf7","20","0",12.3428,12.2557,10.4386,"10.1356",35.4367,1866
"118410",8229830,"2010-06-18 06:19:00.000",58.25,-15.21,0,160.4148875,"Scotland","74UT",12.8444,12.7203,10.2987,"9.7665","5","","G7","Gulf7","20","0",12.8444,12.7203,10.2987,"9.7665",35.3283,608
"118720",8229842,"2010-06-18 14:30:00.000",58.25,-17.24,0,183.0724145,"Scotland","74UT",12.6839,12.4367,9.9588,"9.8104","5","","G7","Gulf7","20","0",12.6839,12.4367,9.9588,"9.8104",35.2521,1030
"118753",8229843,"2010-06-18 16:20:00.000",58.25,-17.71,0,167.3980725,"Scotland","74UT",12.7524,12.442,10.0294,"9.7382","5","","G7","Gulf7","20","0",12.7524,12.442,10.0294,"9.7382",35.2258,938
"118786",8229845,"2010-06-19 15:32:00.000",57.25,-17.8,0,183.6170828,"Scotland","74UT",13.2111,12.859,10.1552,"10.0107","5","","G7","Gulf7","20","0",13.2111,12.859,10.1552,"10.0107",35.3275,1292
"118871",8229847,"2010-06-19 21:22:00.000",57.25,-16.3,0,163.074348,"Scotland","74UT",NA,12.9004,10.3563,"9.9998","5","","G7","Gulf7","20","0",NA,12.9004,10.3563,"9.9998",35.3352,1120
"119201",8229864,"2010-06-20 16:19:00.000",57.25,-11.8,0,195.6905624,"Scotland","74UT",14.0881,12.8094,10.6952,"10.3293","5","","G7","Gulf7","20","0",14.0881,12.8094,10.6952,"10.3293",35.4529,1912
"119364",8229932,"2010-06-22 10:06:00.000",56.25,-13.21,0,162.963397,"Scotland","74UT",14.4942,13.4355,11.019,"10.7172","5","","G7","Gulf7","20","0",14.4942,13.4355,11.019,"10.7172",35.5187,2466
"119999",8229936,"2010-06-22 12:11:00.000",56.25,-13.69,0,141.5935734,"Scotland","74UT",13.9403,13.2224,11.6,"10.9404","5","","G7","Gulf7","20","0",13.9403,13.2224,11.6,"10.9404",35.4446,2278
"120066",8229937,"2010-06-22 14:31:00.000",56.25,-14.2,0,145.8904007,"Scotland","74UT",13.9426,13.7902,11.0429,"10.7861","5","","G7","Gulf7","20","0",13.9426,13.7902,11.0429,"10.7861",35.4399,1270
"120182",8229938,"2010-06-22 19:13:00.000",55.77,-14.74,0,90.20647703,"Scotland","74UT",13.8403,13.3702,11.8942,"10.7245","5","","G7","Gulf7","20","0",13.8403,13.3702,11.8942,"10.7245",35.3794,1403
"120249",8229941,"2010-06-23 01:08:00.000",55.25,-14.3,0,151.6699361,"Scotland","74UT",14.6713,13.389,11.817,"10.8885","5","","G7","Gulf7","20","0",14.6713,13.389,11.817,"10.8885",35.4696,2629
"120266",8229944,"2010-06-23 04:58:00.000",55.26,-13.3,0,126.7833039,"Scotland","74UT",14.7827,12.2647,10.8576,"10.7832","5","","G7","Gulf7","20","0",14.7827,12.2647,10.8576,"10.7832",35.501,2839
"120283",8230020,"2010-06-25 01:10:00.000",54.26,-12.26,0,153.2608385,"Scotland","74UT",15.1589,15.0117,11.0895,"10.7484","5","","G7","Gulf7","20","0",15.1589,15.0117,11.0895,"10.7484",35.5024,2201
"120368",8230050,"2010-07-13 01:38:00.000",48.25,-8.75,0,161.8,"IRELAND","45CE",16.91,16.08,15.04,"12.77","6","","G7","Gulf7","20","0",16.91,16.08,15.04,"12.77",35.589,199
"120417",8230052,"2010-07-13 13:28:00.000",48.25,-6.26,0,57.1,"IRELAND","45CE",18.82,16.53,11.1,"","6","","G7","Gulf7","20","0",18.82,16.53,11.1,"",35.457,132
"120468",8230078,"2010-07-17 03:29:00.000",49.25,-10.24,0,41.2,"IRELAND","45CE",16.21,16.21,11.36,"","6","","G7","Gulf7","20","0",16.21,16.21,11.36,"",35.452,144
"120485",8230079,"2010-07-17 10:48:00.000",49.25,-11.23,0,49.2,"IRELAND","45CE",15.7,15.68,12.15,"","6","","G7","Gulf7","20","0",15.7,15.68,12.15,"",35.467,210
"1205181",8230081,"2010-07-18 02:12:00.000",50.25,-11.75,0,143.3,"IRELAND","45CE",15.82,15.81,12.28,"11.63","6","","G7","Gulf7","20","0",15.82,15.81,12.28,"11.63",35.502,1972
"120682",8230082,"2010-07-18 04:44:00.000",50.25,-11.26,0,159.6,"IRELAND","45CE",15.87,15.87,13.36,"11.58","6","","G7","Gulf7","20","0",15.87,15.87,13.36,"11.58",35.516,853
"1207661",8230105,"2010-07-18 23:14:00.000",50.25,-7.24,0,42.2,"IRELAND","45CE",17.04,17.04,9.53,"","6","","G7","Gulf7","20","0",17.04,17.04,9.53,"",35.139,105
"120817",8230143,"2010-07-20 19:48:00.000",52.25,-13.26,0,161.2,"IRELAND","45CE",15.44,15.28,14.34,"11.12","6","","G7","Gulf7","20","0",15.44,15.28,14.34,"11.12",35.453,558
"120851",8230163,"2010-07-25 15:26:00.000",55.25,-10.25,0,143.1,"IRELAND","45CE",14.27,14.06,12.87,"10.76","6","","G7","Gulf7","20","0",14.27,14.06,12.87,"10.76",35.366,1370
"120953",8230221,"2010-03-17 08:03:00.000",43.62,-9.25,0,194.7211583,"SPAIN","29CS",13.4703,13.498,NA,"","2","","B","Bgn","40","0",13.4703,13.498,NA,"",35.858,1049
"120970",8230240,"2010-03-16 05:02:00.000",42.75,-10.25,0,201.7923331,"SPAIN","29CS",13.3772,13.3764,NA,"","2","","B","Bgn","40","0",13.3772,13.3764,NA,"",35.9116,2884
"120987",8230273,"2010-04-18 01:21:00.000",47.75,-5.21,0,137.4,"GERMANY","06NI",11.1,10.85,10.42,"10.44","3","","NH","NACKTHAI","20","0",11.1,10.85,10.42,"10.44",35.39,124
"121054",8230289,"2010-04-22 11:04:00.000",50.76,-12.82,0,366.1,"GERMANY","06NI",11.57,11.56,11.26,"11.18","3","","NH","NACKTHAI","20","0",11.57,11.56,11.26,"11.18",35.71,2273
"121071",8230297,"2010-04-23 09:45:00.000",57.75,-8.22,0,71.22714186,"Scotland","748S",8.2183,8.2224,8.3835,"","3","","G7","Gulf7","20","0",8.2183,8.2224,8.3835,"",34.9575,99
"121088",8230305,"2010-04-27 13:46:00.000",56.76,-7.75,0,177.3135574,"Scotland","748S",8.49,8.4883,NA,"","3","","G7","Gulf7","20","0",8.49,8.4883,NA,"",34.9087,43
"121105",8230319,"2010-05-06 08:46:00.000",52.22,-15.76,0,240.9013897,"Scotland","748S",11.8346,11.7146,11.4022,"11.0923","3","","G7","Gulf7","20","0",11.8346,11.7146,11.4022,"11.0923",35.5126,3231
"121122",8230320,"2010-05-06 12:18:00.000",52.75,-15.78,0,188.7578097,"Scotland","748S",11.7183,11.7105,10.9068,"10.8108","3","","G7","Gulf7","20","0",11.7183,11.7105,10.9068,"10.8108",35.5099,3336
"121139",8230341,"2010-05-10 04:32:00.000",58.63,-5.29,0,54.55087924,"Scotland","748S",8.3807,8.2252,7.801,"","3","","G7","Gulf7","20","0",8.3807,8.2252,7.801,"",34.7267,78
"1211561",8230342,"2010-04-29 10:02:00.000",44.08,-4.82,0,189.3315862,"SPAIN","29CS",13.9582,13.8775,NA,"","3","","B","Bgn","40","0",13.9582,13.8775,NA,"",35.6767,494
"121173",8230343,"2010-04-29 10:02:00.000",44.12,-4.5,0,209.0781058,"SPAIN","29CS",14.6798,13.8591,NA,"","3","","B","Bgn","40","0",14.6798,13.8591,NA,"",35.6893,1008
"121275",8230346,"2010-05-02 10:02:00.000",46.25,-2.25,0,34.71911673,"SPAIN","29CS",14.7634,10.9626,NA,"","3","","B","Bgn","40","0",14.7634,10.9626,NA,"",35.2288,42
"121680",8230349,"2010-05-04 10:02:00.000",45.74,-1.44,0,16.86879772,"SPAIN","29CS",10.7307,10.7205,NA,"","3","","B","Bgn","40","0",10.7307,10.7205,NA,"",35.021,28
"121825",8230351,"2010-05-05 10:02:00.000",45.25,-1.76,0,60.94930564,"SPAIN","29CS",12.8268,13.1208,NA,"","3","","B","Bgn","40","0",12.8268,13.1208,NA,"",34.7025,72
"1221241",8230354,"2010-05-06 10:02:00.000",44.75,-1.75,0,82.97196961,"SPAIN","29CS",13.2408,13.0694,NA,"","3","","B","Bgn","40","0",13.2408,13.0694,NA,"",35.4635,105
"122205",8230355,"2010-05-07 10:02:00.000",44.25,-1.74,0,87.49963232,"SPAIN","29CS",13.113,13.0914,NA,"","3","","B","Bgn","40","0",13.113,13.0914,NA,"",35.3848,115
"122588",8230356,"2010-05-08 10:02:00.000",43.88,-1.82,0,89.22696906,"SPAIN","29CS",13.4845,13.2215,NA,"","3","","B","Bgn","40","0",13.4845,13.2215,NA,"",35.2649,122
"122605",8230357,"2010-05-08 10:02:00.000",43.62,-1.54,0,32.7033042,"SPAIN","29CS",14.2772,14.3078,NA,"","3","","B","Bgn","40","0",14.2772,14.3078,NA,"",35.3599,51
"122622",8230361,"2010-05-08 10:02:00.000",43.43,-2.15,0,114.7324505,"SPAIN","29CS",14.6115,12.8738,NA,"","3","","B","Bgn","40","0",14.6115,12.8738,NA,"",35.6292,128
"122639",8230363,"2010-05-08 10:02:00.000",43.63,-2.5,0,218.9425707,"SPAIN","29CS",14.4053,13.5746,NA,"","3","","B","Bgn","40","0",14.4053,13.5746,NA,"",35.5627,1235
"122656",8230364,"2010-05-09 10:02:00.000",43.43,-3.16,0,55.77433141,"SPAIN","29CS",13.9849,13.917,NA,"","3","","B","Bgn","40","0",13.9849,13.917,NA,"",35.5993,70
"122673",8230367,"2010-04-19 10:02:00.000",43.42,-8.75,0,90.35624624,"SPAIN","29CS",14.2701,13.6113,NA,"","3","","B","Bgn","40","0",14.2701,13.6113,NA,"",35.5672,127
"122690",8230372,"2010-04-16 10:02:00.000",42.24,-9.83,0,182.5277792,"SPAIN","29CS",14.2357,13.9987,NA,"","3","","B","Bgn","40","0",14.2357,13.9987,NA,"",35.9838,2386
"122707",8230374,"2010-04-23 10:02:00.000",44.12,-7.75,0,167.7873699,"SPAIN","29CS",13.5966,13.3365,NA,"","3","","B","Bgn","40","0",13.5966,13.3365,NA,"",35.7452,909
"122724",8230378,"2010-04-24 10:02:00.000",44.12,-7.5,0,98.76074212,"SPAIN","29CS",13.9056,13.1934,NA,"","3","","B","Bgn","40","0",13.9056,13.1934,NA,"",35.6864,641
"122773",8230384,"2010-04-26 10:02:00.000",43.63,-6.49,0,79.62987205,"SPAIN","29CS",14.1042,13.1933,NA,"","3","","B","Bgn","40","0",14.1042,13.1933,NA,"",35.6372,102
"122790",8230387,"2010-04-27 10:02:00.000",43.67,-5.75,0,38.34617209,"SPAIN","29CS",13.8688,13.2022,NA,"","3","","B","Bgn","40","0",13.8688,13.2022,NA,"",35.6038,72
"122807",8230394,"2010-04-28 10:02:00.000",43.63,-4.16,0,140.3892058,"SPAIN","29CS",14.6487,13.3716,NA,"","3","","B","Bgn","40","0",14.6487,13.3716,NA,"",35.7116,838
"122824",8230395,"2010-04-28 10:02:00.000",43.63,-4.5,0,180.5401106,"SPAIN","29CS",14.8381,13.7639,NA,"","3","","B","Bgn","40","0",14.8381,13.7639,NA,"",35.6964,202
"1228411",8230396,"2010-04-29 10:02:00.000",43.62,-4.82,0,134.8413239,"SPAIN","29CS",14.6568,13.3618,NA,"","3","","B","Bgn","40","0",14.6568,13.3618,NA,"",35.6944,208
"122858",8230409,"2010-05-10 09:02:00.000",46.25,-1.77,0,46.06526192,"NETHERLANDS","64T2",11.89,10.74,NA,"","4","","G7","Gulf7","20","0",11.89,10.74,NA,"",35.18,30
"122875",8230413,"2010-05-11 12:34:00.000",47.23,-3.22,0,51.23110393,"NETHERLANDS","64T2",11.32,11.31,NA,"","4","","G7","Gulf7","20","0",11.32,11.31,NA,"",34.27,65
"122892",8230414,"2010-05-11 17:16:00.000",47.73,-3.77,0,49.06775271,"NETHERLANDS","64T2",11.87,11.23,NA,"","4","","G7","Gulf7","20","0",11.87,11.23,NA,"",34.23,45
"122925",8230415,"2010-05-11 18:45:00.000",47.72,-4.28,0,32.54626803,"NETHERLANDS","64T2",11.83,11.4,NA,"","4","","G7","Gulf7","20","0",11.83,11.4,NA,"",34.49,86
"1231321",8230416,"2010-05-12 01:14:00.000",47.75,-6.32,0,148.3782018,"NETHERLANDS","64T2",11.86,11.86,NA,"","4","","G7","Gulf7","20","0",11.86,11.86,NA,"",35.63,157
"123323",8230417,"2010-05-12 03:03:00.000",47.73,-6.82,0,157.0415969,"NETHERLANDS","64T2",12,11.9,NA,"","4","","G7","Gulf7","20","0",12,11.9,NA,"",35.63,163
"123357",8230420,"2010-05-13 04:32:00.000",48.25,-12.17,0,119.1802189,"NETHERLANDS","64T2",12.33,12.17,NA,"","4","","G7","Gulf7","20","0",12.33,12.17,NA,"",35.67,3271
"1234061",8230421,"2010-05-13 06:24:00.000",48.23,-11.67,0,137.5109093,"NETHERLANDS","64T2",12.8,12.63,NA,"","4","","G7","Gulf7","20","0",12.8,12.63,NA,"",35.69,2896
"123423",8230424,"2010-05-13 21:52:00.000",48.23,-8.15,0,171.2926486,"NETHERLANDS","64T2",12.04,11.68,NA,"","4","","G7","Gulf7","20","0",12.04,11.68,NA,"",35.59,229
"123474",8230425,"2010-05-14 06:42:00.000",48.23,-5.68,0,116.8994036,"NETHERLANDS","64T2",12.07,11.72,NA,"","4","","G7","Gulf7","20","0",12.07,11.72,NA,"",35.4,118
"1236521",8230454,"2010-05-13 06:38:00.000",45.26,-1.27,0,10.08526639,"SPAIN","29IN",12.51,11.6,NA,"","4","","B","Bgn","40","0",12.51,11.6,NA,"",35.4,22
"123668",8230460,"2010-05-16 05:45:00.000",45.76,-1.75,0,35.29843236,"SPAIN","29IN",13.14,11.05,NA,"","4","","B","Bgn","40","0",13.14,11.05,NA,"",35.2,53
"1236851",8230461,"2010-05-16 08:16:00.000",45.76,-1.26,0,20.86721236,"SPAIN","29IN",12.13,12.13,NA,"","4","","B","Bgn","40","0",12.13,12.13,NA,"",NA,8
"123718",8230463,"2010-05-22 17:30:00.000",44.25,-4.74,0,246.8899752,"SPAIN","29IN",15.7,14.7,13.3,"12.2","4","","B","Bgn","40","0",15.7,14.7,13.3,"12.2",35.3,4258
"123767",8230464,"2010-05-22 20:29:00.000",44.25,-4.25,0,191.1556083,"SPAIN","29IN",15.6,15.6,13.3,"12.1","4","","B","Bgn","40","0",15.6,15.6,13.3,"12.1",36.1,3261
"123784",8230466,"2010-05-06 05:45:00.000",43.43,-4.23,0,5.45543,"SPAIN","29IN",13.8,13.8,NA,"","4","","P","PV","40","0",13.8,13.8,NA,"",NA,44
"123801",8230468,"2010-05-07 22:19:00.000",43.43,-3.2,0,5.51025,"SPAIN","29IN",13.6,13.6,NA,"","4","","P","PV","40","0",13.6,13.6,NA,"",NA,69
"123850",8230477,"2010-06-04 16:12:00.000",46.75,-2.75,0,41.48152368,"NETHERLANDS","64T2",16.37,13.82,NA,"","5","","G7","Gulf7","20","0",16.37,13.82,NA,"",34.76,65
"1238841",8230480,"2010-06-07 23:15:00.000",46.25,-4.25,0,31.3184152,"NETHERLANDS","64T2",16.46,13.77,NA,"","5","","G7","Gulf7","20","0",16.46,13.77,NA,"",35.73,261
"123983",8230481,"2010-06-08 03:08:00.000",46.25,-5.32,0,120.8826392,"NETHERLANDS","64T2",16.45,16.15,NA,"","5","","G7","Gulf7","20","0",16.45,16.15,NA,"",35.71,4446
"1241191",8230483,"2010-06-09 02:13:00.000",47.73,-6.83,0,125.7445297,"NETHERLANDS","64T2",15.1,14.47,NA,"","5","","G7","Gulf7","20","0",15.1,14.47,NA,"",35.62,164
"124458",8230494,"2010-06-11 10:23:00.000",48.23,-5.2,0,66.43982909,"NETHERLANDS","64T2",12.76,12.49,NA,"","5","","G7","Gulf7","20","0",12.76,12.49,NA,"",35.36,106
"124509",8230502,"2010-06-15 13:27:00.000",50.25,-12.15,0,145.3475461,"NETHERLANDS","64T2",14.76,14.56,NA,"","5","","G7","Gulf7","20","0",14.76,14.56,NA,"",35.62,2237
"124526",8230516,"2010-06-27 05:17:00.000",51.25,-14.76,0,190.6507,"Scotland","74UT",15.7235,15.6627,12.0126,"11.0688","5","","G7","Gulf7","20","0",15.7235,15.6627,12.0126,"11.0688",35.509,807
"124593",8230517,"2010-06-27 07:28:00.000",51.25,-14.29,0,264.7861013,"Scotland","74UT",15.1686,15.1558,12.2903,"11.3581","5","","G7","Gulf7","20","0",15.1686,15.1558,12.2903,"11.3581",35.587,550
"124610",8230518,"2010-06-27 09:49:00.000",51.25,-13.78,0,220.8394423,"Scotland","74UT",16.0376,14.8205,11.9871,"11.3114","5","","G7","Gulf7","20","0",16.0376,14.8205,11.9871,"11.3114",35.5662,668
"124627",8230533,"2010-07-02 23:34:00.000",52.23,-14.78,0,142.3601435,"Scotland","74UT",15.2827,15.212,12.414,"11.1639","5","","G7","Gulf7","20","0",15.2827,15.212,12.414,"11.1639",35.4686,487
"124677",8230535,"2010-07-02 08:32:00.000",52.25,-15.74,0,221.9287788,"Scotland","74UT",15.1792,15.1815,14.634,"11.7782","5","","G7","Gulf7","20","0",15.1792,15.1815,14.634,"11.7782",35.5653,3217
"124886",8230554,"2010-06-23 10:51:00.000",55.25,-11.79,0,161.4470675,"Scotland","74UT",14.7722,13.6953,11.325,"10.6657","5","","G7","Gulf7","20","0",14.7722,13.6953,11.325,"10.6657",35.5056,2792
"1249031",8230567,"2010-07-12 22:57:00.000",48.25,-9.28,0,158.6,"IRELAND","45CE",17.48,16.6,14.28,"11.85","6","","G7","Gulf7","20","0",17.48,16.6,14.28,"11.85",35.537,397
"124920",8230569,"2010-07-13 03:58:00.000",48.25,-8.25,0,131.4,"IRELAND","45CE",18.53,17.79,15.54,"11.82","6","","G7","Gulf7","20","0",18.53,17.79,15.54,"11.82",35.534,201
"125188",8230583,"2010-07-20 22:07:00.000",52.25,-12.75,0,146.7,"IRELAND","45CE",15.44,15.3,13.39,"11.44","6","","G7","Gulf7","20","0",15.44,15.3,13.39,"11.44",35.415,689
"125506",8230584,"2010-07-21 02:32:00.000",52.25,-12.23,0,146.9,"IRELAND","45CE",15.47,15.34,12.35,"11.59","6","","G7","Gulf7","20","0",15.47,15.34,12.35,"11.59",35.413,744
"125813",8230588,"2010-07-22 16:01:00.000",53.25,-12.75,0,165.4,"IRELAND","45CE",15.17,14.9,13.04,"10.76","6","","G7","Gulf7","20","0",15.17,14.9,13.04,"10.76",35.382,341
"125830",8230589,"2010-07-22 18:23:00.000",53.25,-13.24,0,179,"IRELAND","45CE",15.03,14.81,11.79,"10.61","6","","G7","Gulf7","20","0",15.03,14.81,11.79,"10.61",35.387,241
"1258471",8230591,"2010-07-22 22:56:00.000",53.25,-14.24,0,158.2,"IRELAND","45CE",15.07,14.89,11.32,"10.58","6","","G7","Gulf7","20","0",15.07,14.89,11.32,"10.58",35.411,205
"125864",8230592,"2010-07-23 01:19:00.000",53.25,-14.74,0,158.3,"IRELAND","45CE",15.13,14.91,12.16,"11.48","6","","G7","Gulf7","20","0",15.13,14.91,12.16,"11.48",35.403,953
"1261191",8230593,"2010-07-23 17:32:00.000",52.25,-14.26,0,136.5,"IRELAND","45CE",15.18,14.8,12.83,"11.03","6","","G7","Gulf7","20","0",15.18,14.8,12.83,"11.03",35.418,335
"1261361",8230594,"2010-07-23 19:51:00.000",52.25,-13.76,0,133.7,"IRELAND","45CE",15.35,15.33,11.67,"10.91","6","","G7","Gulf7","20","0",15.35,15.33,11.67,"10.91",35.4,386
"1261531",8230595,"2010-07-23 23:48:00.000",52.74,-13.75,0,147.5,"IRELAND","45CE",15.03,15.02,12.19,"10.69","6","","G7","Gulf7","20","0",15.03,15.02,12.19,"10.69",35.382,244
"126170",8230596,"2010-07-24 06:38:00.000",53.76,-13.75,0,135.4,"IRELAND","45CE",14.77,14.76,13.01,"11.2","6","","G7","Gulf7","20","0",14.77,14.76,13.01,"11.2",35.41,389
"1262351",8230597,"2010-07-24 10:12:00.000",54.25,-13.76,0,172.4,"IRELAND","45CE",14.54,14.54,12.28,"11.19","6","","G7","Gulf7","20","0",14.54,14.54,12.28,"11.19",35.359,2981
"126335",8230598,"2010-07-24 18:55:00.000",54.25,-11.76,0,121.9,"IRELAND","45CE",14.73,14.48,12.49,"10.73","6","","G7","Gulf7","20","0",14.73,14.48,12.49,"10.73",35.381,1105
"126352",8230601,"2010-07-25 13:15:00.000",55.25,-10.76,0,149.1,"IRELAND","45CE",14.6,14.55,12.25,"10.74","6","","G7","Gulf7","20","0",14.6,14.55,12.25,"10.74",35.366,2548
"126369",8230606,"2010-07-26 17:39:00.000",56.25,-9.74,0,137.5,"IRELAND","45CE",14.27,14.12,12.68,"10.72","6","","G7","Gulf7","20","0",14.27,14.12,12.68,"10.72",35.394,1609
"1264371",8230607,"2010-07-26 20:28:00.000",56.25,-10.23,0,156.8,"IRELAND","45CE",14.4,14.38,12.98,"10.61","6","","G7","Gulf7","20","0",14.4,14.38,12.98,"10.61",35.354,2039
"126629",8230616,"2010-03-31 21:14:00.000",44.36,-3.5,0,165.4162396,"SPAIN","29CS",11.8206,11.8313,NA,"","2","","B","Bgn","40","0",11.8206,11.8313,NA,"",35.643,3718
"126867",8230619,"2010-04-01 20:53:00.000",44.75,-2.75,0,182.1970874,"SPAIN","29CS",12.0592,12.0482,NA,"","2","","B","Bgn","40","0",12.0592,12.0482,NA,"",35.6332,2768
"127017",8230623,"2010-04-04 10:26:00.000",45.75,-4.27,0,191.7660404,"SPAIN","29CS",11.6708,11.6629,NA,"","2","","B","Bgn","40","0",11.6708,11.6629,NA,"",35.6333,2640
"127451",8230665,"2010-04-16 16:40:00.000",47.25,-9.83,0,238.7,"GERMANY","06NI",11.86,11.86,11.81,"11.61","3","","NH","NACKTHAI","20","0",11.86,11.86,11.81,"11.61",35.76,4452
"127516",8230719,"2010-04-29 10:02:00.000",43.88,-4.82,0,181.2120481,"SPAIN","29CS",14.2536,12.7352,NA,"","3","","B","Bgn","40","0",14.2536,12.7352,NA,"",35.6852,1352
"1275491",8230723,"2010-05-02 10:02:00.000",46.78,-2.74,0,54.17012458,"SPAIN","29CS",14.0258,11.0447,NA,"","3","","B","Bgn","40","0",14.0258,11.0447,NA,"",35.1456,63
"127646",8230727,"2010-04-17 10:02:00.000",43.25,-9.33,0,156.610692,"SPAIN","29CS",13.9664,13.7829,NA,"","3","","B","Bgn","40","0",13.9664,13.7829,NA,"",35.3978,170
