"","ID","DT","la","lo","count","vol","country","ship","T.surf","T.20","T.50","T.100","period","d","gear.sub","gear","opening","wind","T1.surf","T1.20","T1.50","T1.100","Sal20"
"1315",8229487,"2010-06-16 05:39:00.000",50.23,-7.23,0,38.01421622,"NETHERLANDS","64T2",14.82,14.68,NA,"","5","","G7","Gulf7","20","0",14.82,14.68,NA,"",35.35
"1316",8229492,"2010-06-16 09:34:00.000",49.65,-6.52,0,33.69754234,"NETHERLANDS","64T2",14.93,14.86,NA,"","5","","G7","Gulf7","20","0",14.93,14.86,NA,"",35.31
"1317",8229494,"2010-06-01 21:38:00.000",59.25,-14.25,0,97.1,"NORWAY","58JH",11.01,10.99,10.14,"9.97","5","","G7","Gulf7","20","0",11.01,10.99,10.14,"9.97",35.41
"1318",8229495,"2010-06-02 02:52:00.000",59.25,-13.25,0,82.9,"NORWAY","58JH",10.91,10.91,9.87,"9.74","5","","G7","Gulf7","20","0",10.91,10.91,9.87,"9.74",35.38
"1319",8229496,"2010-06-02 04:54:00.000",59.25,-12.75,0,108.7,"NORWAY","58JH",10.68,10.68,10,"9.8","5","","G7","Gulf7","20","0",10.68,10.68,10,"9.8",35.38
"1320",8229498,"2010-06-02 07:01:00.000",59.25,-12.25,0,93.7,"NORWAY","58JH",11.06,10.37,9.96,"9.87","5","","G7","Gulf7","20","0",11.06,10.37,9.96,"9.87",35.42
"1321",8229499,"2010-06-02 08:55:00.000",59.25,-11.75,0,66.7,"NORWAY","58JH",11.05,10.99,9.89,"9.64","5","","G7","Gulf7","20","0",11.05,10.99,9.89,"9.64",35.38
"1322",8229501,"2010-06-02 10:55:00.000",59.25,-11.25,0,108.1,"NORWAY","58JH",11.1,11.11,10.14,"9.71","5","","G7","Gulf7","20","0",11.1,11.11,10.14,"9.71",35.37
"1323",8229502,"2010-06-02 13:04:00.000",59.25,-10.75,0,105.3,"NORWAY","58JH",11.34,11.33,11.27,"10.3","5","","G7","Gulf7","20","0",11.34,11.33,11.27,"10.3",35.46
"1324",8229506,"2010-06-02 15:19:00.000",59.25,-10.25,0,98.2,"NORWAY","58JH",10.53,10.46,10.4,"9.79","5","","G7","Gulf7","20","0",10.53,10.46,10.4,"9.79",35.43
"1325",8229508,"2010-06-02 17:12:00.000",59.25,-9.75,0,97.7,"NORWAY","58JH",10.8,10.78,10.42,"10.12","5","","G7","Gulf7","20","0",10.8,10.78,10.42,"10.12",35.42
"1326",8229510,"2010-06-02 19:15:00.000",59.25,-9.25,0,95.6,"NORWAY","58JH",10.99,10.98,10.12,"9.82","5","","G7","Gulf7","20","0",10.99,10.98,10.12,"9.82",35.43
"1327",8229513,"2010-06-02 21:15:00.000",59.25,-8.75,0,90.4,"NORWAY","58JH",11.02,10.93,10.01,"9.65","5","","G7","Gulf7","20","0",11.02,10.93,10.01,"9.65",35.42
"1328",8229518,"2010-06-02 23:16:00.000",59.25,-8.25,0,82,"NORWAY","58JH",10.67,10.67,10.09,"9.76","5","","G7","Gulf7","20","0",10.67,10.67,10.09,"9.76",35.4
"1329",8229519,"2010-06-03 02:32:00.000",59.25,-7.75,0,81,"NORWAY","58JH",10.52,10.11,9.75,"9.5","5","","G7","Gulf7","20","0",10.52,10.11,9.75,"9.5",35.39
"1330",8229522,"2010-06-03 04:48:00.000",59.25,-7.25,0,97.7,"NORWAY","58JH",11.04,11.02,10.14,"9.77","5","","G7","Gulf7","20","0",11.04,11.02,10.14,"9.77",35.41
"1331",8229537,"2010-06-03 10:37:00.000",59.25,-5.75,0,32.7,"NORWAY","58JH",10.41,10.26,8.71,"","5","","G7","Gulf7","20","0",10.41,10.26,8.71,"",35.14
"1332",8229541,"2010-06-03 13:26:00.000",59.25,-5.25,0,43.3,"NORWAY","58JH",10.64,10.52,8.85,"8.84","5","","G7","Gulf7","20","0",10.64,10.52,8.85,"8.84",35.24
"1333",8229546,"2010-06-03 17:00:00.000",59.25,-4.25,0,39.5,"NORWAY","58JH",10.87,10.27,8.57,"","5","","G7","Gulf7","20","0",10.87,10.27,8.57,"",35.06
"1334",8229548,"2010-06-03 18:58:00.000",59.32,-3.75,0,83.3,"NORWAY","58JH",10.7,10.39,8.72,"8.64","5","","G7","Gulf7","20","0",10.7,10.39,8.72,"8.64",35.2
"1335",8229553,"2010-06-03 20:57:00.000",59.42,-3.25,0,63.9,"NORWAY","58JH",9.95,9.77,8.69,"","5","","G7","Gulf7","20","0",9.95,9.77,8.69,"",34.95
"1336",8229556,"2010-05-31 18:46:00.000",58.77,-14.26,0,157.1435158,"Scotland","74RY",11.1313,11.0448,10.2076,"9.7791","5","","G7","Gulf7","20","0",11.1313,11.0448,10.2076,"9.7791",35.4149
"1337",8229560,"2010-05-31 22:25:00.000",58.26,-14.28,0,213.8898788,"Scotland","74RY",11.2039,11.9472,10.0669,"9.7072","5","","G7","Gulf7","20","0",11.2039,11.9472,10.0669,"9.7072",35.3533
"1338",8229562,"2010-06-01 00:30:00.000",58.25,-13.8,0,177.2054632,"Scotland","74RY",10.9551,10.9338,10.5681,"9.7073","5","","G7","Gulf7","20","0",10.9551,10.9338,10.5681,"9.7073",35.3385
"1339",8229565,"2010-06-01 02:27:00.000",58.25,-13.32,0,145.066674,"Scotland","74RY",11.0044,11.013,10.2944,"9.682","5","","G7","Gulf7","20","0",11.0044,11.013,10.2944,"9.682",35.3564
"1340",8229568,"2010-06-01 04:35:00.000",58.25,-12.8,0,203,"Scotland","74RY",11.0068,10.9452,10.3998,"9.7896","5","","G7","Gulf7","20","0",11.0068,10.9452,10.3998,"9.7896",35.3329
"1341",8229570,"2010-06-01 06:33:00.000",58.25,-12.32,0,223.9729659,"Scotland","74RY",10.9619,10.9552,9.6275,"9.37","5","","G7","Gulf7","20","0",10.9619,10.9552,9.6275,"9.37",35.3248
"1342",8229571,"2010-06-01 08:37:00.000",58.25,-11.79,0,187.1338914,"Scotland","74RY",11.0924,10.9321,10.0899,"9.5984","5","","G7","Gulf7","20","0",11.0924,10.9321,10.0899,"9.5984",35.3609
"1343",8229574,"2010-06-01 10:28:00.000",58.25,-11.31,0,183.7213094,"Scotland","74RY",11.4838,11.3498,10.515,"10.2534","5","","G7","Gulf7","20","0",11.4838,11.3498,10.515,"10.2534",35.4471
"1344",8229578,"2010-06-01 12:25:00.000",58.25,-10.82,0,185.7285128,"Scotland","74RY",11.2256,10.9996,10.1521,"10.0337","5","","G7","Gulf7","20","0",11.2256,10.9996,10.1521,"10.0337",35.4184
"1345",8229581,"2010-06-01 14:26:00.000",58.25,-10.3,0,158.6598454,"Scotland","74RY",11.5293,11.2295,10.2302,"9.9584","5","","G7","Gulf7","20","0",11.5293,11.2295,10.2302,"9.9584",35.4214
"1346",8229582,"2010-06-01 16:17:00.000",58.25,-9.8,0,183.869244,"Scotland","74RY",11.576,10.9456,10.2972,"10.046","5","","G7","Gulf7","20","0",11.576,10.9456,10.2972,"10.046",35.445
"1347",8229587,"2010-06-01 18:09:00.000",58.25,-9.31,0,182.5142976,"Scotland","74RY",11.6473,11.3252,10.8202,"10.3131","5","","G7","Gulf7","20","0",11.6473,11.3252,10.8202,"10.3131",35.4353
"1348",8229592,"2010-06-01 20:09:00.000",58.25,-8.78,0,183.4960454,"Scotland","74RY",11.4048,11.0238,10.0288,"9.8429","5","","G7","Gulf7","20","0",11.4048,11.0238,10.0288,"9.8429",35.3742
"1349",8229597,"2010-06-01 22:06:00.000",58.25,-8.27,0,133.6185542,"Scotland","74RY",10.8777,10.0743,9.9345,"9.7053","5","","G7","Gulf7","20","0",10.8777,10.0743,9.9345,"9.7053",35.1534
"1350",8229602,"2010-06-01 23:23:00.000",58.25,-7.95,0,126.1848412,"Scotland","74RY",11.2222,9.7094,9.7604,"9.3353","5","","G7","Gulf7","20","0",11.2222,9.7094,9.7604,"9.3353",35.0239
"1351",8229607,"2010-06-02 01:49:00.000",58.25,-7.3,0,111.6838895,"Scotland","74RY",10.6389,10.5926,8.7387,"","5","","G7","Gulf7","20","0",10.6389,10.5926,8.7387,"",34.8828
"1352",8229611,"2010-06-02 06:06:00.000",57.76,-7.9,0,108.7823542,"Scotland","74RY",10.4415,10.2732,9.0263,"8.5795","5","","G7","Gulf7","20","0",10.4415,10.2732,9.0263,"8.5795",34.7822
"1353",8229615,"2010-06-02 11:38:00.000",57.25,-8.2,0,132.848622,"Scotland","74RY",11.5304,35.1577,10.1612,"9.0107","5","","G7","Gulf7","20","0",11.5304,35.1577,10.1612,"9.0107",35.1577
"1354",8229616,"2010-06-02 13:51:00.000",57.25,-8.71,0,113.022025,"Scotland","74RY",11.5085,11.1399,9.9019,"9.8417","5","","G7","Gulf7","20","0",11.5085,11.1399,9.9019,"9.8417",35.3202
"1355",8229617,"2010-06-02 21:08:00.000",56.25,-7.75,0,75.11714908,"Scotland","74RY",11.9111,10.4587,10.1283,"","5","","G7","Gulf7","20","0",11.9111,10.4587,10.1283,"",35.2925
"1356",8229619,"2010-06-16 20:33:00.000",58.75,-7.71,0,176.190094,"Scotland","74UT",12.9956,12.033,10.8625,"10.3005","5","","G7","Gulf7","20","0",12.9956,12.033,10.8625,"10.3005",35.3912
"1357",8229638,"2010-06-17 00:36:00.000",58.75,-8.22,0,173.4566663,"Scotland","74UT",12.7528,12.0912,10.3963,"9.8163","5","","G7","Gulf7","20","0",12.7528,12.0912,10.3963,"9.8163",35.4254
"1358",8229673,"2010-06-17 02:38:00.000",58.75,-8.72,0,148.8961626,"Scotland","74UT",12.5958,12.1902,10.1817,"9.9731","5","","G7","Gulf7","20","0",12.5958,12.1902,10.1817,"9.9731",35.4639
"1359",8229692,"2010-06-28 02:20:00.000",51.25,-10.28,0,91.42021308,"Scotland","74UT",15.8817,12.5142,10.3365,"10.33714","5","","G7","Gulf7","20","0",15.8817,12.5142,10.3365,"10.33714",35.3487
"1360",8229702,"2010-06-28 06:20:00.000",51.25,-9.29,0,61.6819988,"Scotland","74UT",17.2193,15.3796,8.8836,"","5","","G7","Gulf7","20","0",17.2193,15.3796,8.8836,"",35.0825
"1361",8229707,"2010-06-28 08:20:00.000",51.25,-8.8,0,36.76510721,"Scotland","74UT",17.5651,13.0876,8.8508,"","5","","G7","Gulf7","20","0",17.5651,13.0876,8.8508,"",35.2194
"1362",8229711,"2010-06-17 04:36:00.000",58.75,-9.2,0,173.9609888,"Scotland","74UT",12.4339,12.2976,10.2851,"10.1321","5","","G7","Gulf7","20","0",12.4339,12.2976,10.2851,"10.1321",35.457
"1363",8229713,"2010-06-30 06:37:00.000",52.25,-10.74,0,106.1766882,"Scotland","74UT",15.4347,12.4096,9.8948,"10.2127","5","","G7","Gulf7","20","0",15.4347,12.4096,9.8948,"10.2127",35.1263
"1364",8229743,"2010-06-17 06:42:00.000",58.75,-9.71,0,177.6257319,"Scotland","74UT",12.5716,12.5633,10.9496,"9.9934","5","","G7","Gulf7","20","0",12.5716,12.5633,10.9496,"9.9934",35.4078
"1365",8229771,"2010-07-03 09:34:00.000",53.25,-10.29,0,111.0988754,"Scotland","74UT",15.478,15.4724,10.221,"8.6766","5","","G7","Gulf7","20","0",15.478,15.4724,10.221,"8.6766",34.7081
"1366",8229774,"2010-07-03 12:55:00.000",53.73,-10.34,0,40.74589248,"Scotland","74UT",14.7003,14.6699,12.1015,"","5","","G7","Gulf7","20","0",14.7003,14.6699,12.1015,"",34.6665
"1367",8229778,"2010-06-17 08:36:00.000",58.75,-10.19,0,175.5143019,"Scotland","74UT",12.5113,12.3704,10.3521,"9.9755","5","","G7","Gulf7","20","0",12.5113,12.3704,10.3521,"9.9755",35.4074
"1368",8229809,"2010-06-17 10:38:00.000",58.75,-10.71,0,182.2150663,"Scotland","74UT",12.5276,12.2131,10.68,"10.1381","5","","G7","Gulf7","20","0",12.5276,12.2131,10.68,"10.1381",35.4373
"1369",8229810,"2010-06-17 12:42:00.000",58.75,-11.22,0,175.1242926,"Scotland","74UT",12.3428,12.2557,10.4386,"10.1356","5","","G7","Gulf7","20","0",12.3428,12.2557,10.4386,"10.1356",35.4367
"1370",8229811,"2010-06-17 16:32:00.000",58.75,-12.22,0,100.1618024,"Scotland","74UT",12.5467,12.0213,10.8602,"9.6273","5","","G7","Gulf7","20","0",12.5467,12.0213,10.8602,"9.6273",35.3595
"1371",8229814,"2010-06-17 19:17:00.000",58.75,-12.69,0,201.9139015,"Scotland","74UT",13.0501,12.677,10.7429,"10.3203","5","","G7","Gulf7","20","0",13.0501,12.677,10.7429,"10.3203",35.4275
"1372",8229816,"2010-06-17 21:12:00.000",58.75,-13.2,0,198.444163,"Scotland","74UT",12.3052,11.947,10.7833,"9.8393","5","","G7","Gulf7","20","0",12.3052,11.947,10.7833,"9.8393",35.3844
"1373",8229820,"2010-06-17 23:16:00.000",58.75,-13.72,0,168.8942291,"Scotland","74UT",12.4796,11.7913,10.3617,"10.044","5","","G7","Gulf7","20","0",12.4796,11.7913,10.3617,"10.044",35.3968
"1374",8229825,"2010-06-18 04:19:00.000",58.25,-14.72,0,154.1512026,"Scotland","74UT",12.6908,12.4515,10.4907,"9.8514","5","","G7","Gulf7","20","0",12.6908,12.4515,10.4907,"9.8514",35.3281
"1375",8229830,"2010-06-18 06:19:00.000",58.25,-15.21,0,160.4148875,"Scotland","74UT",12.8444,12.7203,10.2987,"9.7665","5","","G7","Gulf7","20","0",12.8444,12.7203,10.2987,"9.7665",35.3283
"1376",8229834,"2010-06-18 08:20:00.000",58.25,-15.71,0,213.0426171,"Scotland","74UT",12.5229,12.4291,9.9601,"9.6086","5","","G7","Gulf7","20","0",12.5229,12.4291,9.9601,"9.6086",35.3082
"1377",8229838,"2010-06-18 10:16:00.000",58.25,-16.2,0,241.7352028,"Scotland","74UT",12.473,12.1158,9.9616,"9.576","5","","G7","Gulf7","20","0",12.473,12.1158,9.9616,"9.576",35.3076
"1378",8229842,"2010-06-18 14:30:00.000",58.25,-17.24,0,183.0724145,"Scotland","74UT",12.6839,12.4367,9.9588,"9.8104","5","","G7","Gulf7","20","0",12.6839,12.4367,9.9588,"9.8104",35.2521
"1379",8229843,"2010-06-18 16:20:00.000",58.25,-17.71,0,167.3980725,"Scotland","74UT",12.7524,12.442,10.0294,"9.7382","5","","G7","Gulf7","20","0",12.7524,12.442,10.0294,"9.7382",35.2258
"1380",8229845,"2010-06-19 15:32:00.000",57.25,-17.8,0,183.6170828,"Scotland","74UT",13.2111,12.859,10.1552,"10.0107","5","","G7","Gulf7","20","0",13.2111,12.859,10.1552,"10.0107",35.3275
"1381",8229847,"2010-06-19 21:22:00.000",57.25,-16.3,0,163.074348,"Scotland","74UT",NA,12.9004,10.3563,"9.9998","5","","G7","Gulf7","20","0",NA,12.9004,10.3563,"9.9998",35.3352
"1382",8229849,"2010-06-19 23:24:00.000",57.25,-15.79,0,200.5959388,"Scotland","74UT",13.3059,12.9193,10.4396,"10.0329","5","","G7","Gulf7","20","0",13.3059,12.9193,10.4396,"10.0329",35.3224
"1383",8229853,"2010-06-20 01:23:00.000",57.25,-15.29,0,169.7919231,"Scotland","74UT",13.5789,12.7704,10.4759,"10.0848","5","","G7","Gulf7","20","0",13.5789,12.7704,10.4759,"10.0848",35.3511
"1384",8229856,"2010-06-20 03:22:00.000",57.25,-14.8,0,184.4878795,"Scotland","74UT",14.0062,12.8623,10.0272,"9.6216","5","","G7","Gulf7","20","0",14.0062,12.8623,10.0272,"9.6216",35.3478
"1385",8229857,"2010-06-20 09:35:00.000",57.25,-13.31,0,178.2208325,"Scotland","74UT",13.6386,12.8275,10.508,"9.6949","5","","G7","Gulf7","20","0",13.6386,12.8275,10.508,"9.6949",35.4
"1386",8229860,"2010-06-20 12:14:00.000",57.25,-12.81,0,180.1137227,"Scotland","74UT",13.7215,13.1411,11.8576,"10.3826","5","","G7","Gulf7","20","0",13.7215,13.1411,11.8576,"10.3826",35.4172
"1387",8229863,"2010-06-16 11:19:00.000",58.75,-5.25,0,77.00331508,"Scotland","74UT",11.257,10.2548,8.448,"","5","","G7","Gulf7","20","0",11.257,10.2548,8.448,"",34.7677
"1388",8229864,"2010-06-20 16:19:00.000",57.25,-11.8,0,195.6905624,"Scotland","74UT",14.0881,12.8094,10.6952,"10.3293","5","","G7","Gulf7","20","0",14.0881,12.8094,10.6952,"10.3293",35.4529
"1389",8229867,"2010-06-20 18:19:00.000",57.25,-11.29,0,180.6684774,"Scotland","74UT",13.5787,12.5851,11.0554,"10.2553","5","","G7","Gulf7","20","0",13.5787,12.5851,11.0554,"10.2553",35.4471
"1390",8229868,"2010-06-20 21:29:00.000",57.26,-10.63,0,204.7179344,"Scotland","74UT",13.76,12.8884,10.823,"10.4644","5","","G7","Gulf7","20","0",13.76,12.8884,10.823,"10.4644",35.4544
"1391",8229873,"2010-06-20 22:57:00.000",57.25,-10.29,0,200.7707706,"Scotland","74UT",13.6082,12.4956,10.8129,"10.3826","5","","G7","Gulf7","20","0",13.6082,12.4956,10.8129,"10.3826",35.4861
"1392",8229875,"2010-06-21 00:55:00.000",57.25,-9.81,0,232.4691182,"Scotland","74UT",13.9435,13.3382,11.1261,"10.4896","5","","G7","Gulf7","20","0",13.9435,13.3382,11.1261,"10.4896",35.4351
"1393",8229879,"2010-06-21 02:56:00.000",57.25,-9.32,0,161.7429367,"Scotland","74UT",13.7534,11.9918,10.8106,"10.2608","5","","G7","Gulf7","20","0",13.7534,11.9918,10.8106,"10.2608",35.3066
"1394",8229886,"2010-06-21 08:39:00.000",56.76,-8.79,0,66.86307152,"Scotland","74UT",13.1892,12.3984,9.1969,"9.2693","5","","G7","Gulf7","20","0",13.1892,12.3984,9.1969,"9.2693",35.0041
"1395",8229888,"2010-06-21 12:26:00.000",56.27,-8.26,0,46.89862647,"Scotland","74UT",13.8866,13.5467,10.2622,"9.2749","5","","G7","Gulf7","20","0",13.8866,13.5467,10.2622,"9.2749",35.1628
"1396",8229889,"2010-06-16 13:10:00.000",58.75,-5.75,0,108.2746696,"Scotland","74UT",11.7214,11.4451,8.9871,"8.46","5","","G7","Gulf7","20","0",11.7214,11.4451,8.9871,"8.46",34.7313
"1397",8229890,"2010-06-21 14:36:00.000",56.25,-8.71,0,51.17528091,"Scotland","74UT",13.7411,13.0793,11.2284,"10.0276","5","","G7","Gulf7","20","0",13.7411,13.0793,11.2284,"10.0276",35.1793
"1398",8229894,"2010-06-21 17:58:00.000",56.25,-9.21,0,177.1449445,"Scotland","74UT",14.4938,13.9279,11.0897,"10.5398","5","","G7","Gulf7","20","0",14.4938,13.9279,11.0897,"10.5398",35.414
"1399",8229899,"2010-06-21 19:57:00.000",56.25,-9.69,0,167.0853926,"Scotland","74UT",14.3263,13.2204,10.8849,"10.6833","5","","G7","Gulf7","20","0",14.3263,13.2204,10.8849,"10.6833",35.4755
"1400",8229909,"2010-06-22 00:04:00.000",56.25,-10.73,0,123.1858037,"Scotland","74UT",14.3635,13.9407,11.0611,"10.4205","5","","G7","Gulf7","20","0",14.3635,13.9407,11.0611,"10.4205",35.4775
"1401",8229914,"2010-06-22 01:57:00.000",56.25,-11.22,0,113.1665975,"Scotland","74UT",14.2829,14.2536,10.9834,"10.4494","5","","G7","Gulf7","20","0",14.2829,14.2536,10.9834,"10.4494",35.4698
"1402",8229919,"2010-06-22 03:52:00.000",56.25,-11.71,0,100.0777486,"Scotland","74UT",14.3244,13.7034,10.9479,"10.3561","5","","G7","Gulf7","20","0",14.3244,13.7034,10.9479,"10.3561",35.4824
"1403",8229928,"2010-06-22 07:59:00.000",56.24,-12.71,0,153.0013474,"Scotland","74UT",14.4216,12.8816,10.9637,"10.7099","5","","G7","Gulf7","20","0",14.4216,12.8816,10.9637,"10.7099",35.4507
"1404",8229932,"2010-06-22 10:06:00.000",56.25,-13.21,0,162.963397,"Scotland","74UT",14.4942,13.4355,11.019,"10.7172","5","","G7","Gulf7","20","0",14.4942,13.4355,11.019,"10.7172",35.5187
"1405",8229933,"2010-06-16 14:58:00.000",58.75,-6.25,0,110.3659268,"Scotland","74UT",12.2498,11.22,9.3268,"9.3149","5","","G7","Gulf7","20","0",12.2498,11.22,9.3268,"9.3149",35.0879
"1406",8229936,"2010-06-22 12:11:00.000",56.25,-13.69,0,141.5935734,"Scotland","74UT",13.9403,13.2224,11.6,"10.9404","5","","G7","Gulf7","20","0",13.9403,13.2224,11.6,"10.9404",35.4446
"1407",8229937,"2010-06-22 14:31:00.000",56.25,-14.2,0,145.8904007,"Scotland","74UT",13.9426,13.7902,11.0429,"10.7861","5","","G7","Gulf7","20","0",13.9426,13.7902,11.0429,"10.7861",35.4399
"1408",8229938,"2010-06-22 19:13:00.000",55.77,-14.74,0,90.20647703,"Scotland","74UT",13.8403,13.3702,11.8942,"10.7245","5","","G7","Gulf7","20","0",13.8403,13.3702,11.8942,"10.7245",35.3794
"1409",8229939,"2010-06-22 22:49:00.000",55.26,-14.75,0,150.7722421,"Scotland","74UT",13.9142,13.6695,12.1528,"11.6228","5","","G7","Gulf7","20","0",13.9142,13.6695,12.1528,"11.6228",35.4149
"1410",8229944,"2010-06-23 04:58:00.000",55.26,-13.3,0,126.7833039,"Scotland","74UT",14.7827,12.2647,10.8576,"10.7832","5","","G7","Gulf7","20","0",14.7827,12.2647,10.8576,"10.7832",35.501
"1411",8229948,"2010-06-16 16:48:00.000",58.75,-6.75,0,163.8308316,"Scotland","74UT",12.1048,11.6471,10.1026,"9.6633","5","","G7","Gulf7","20","0",12.1048,11.6471,10.1026,"9.6633",35.1826
"1412",8229960,"2010-06-23 16:54:00.000",55.25,-10.31,0,171.3284255,"Scotland","74UT",14.6407,13.8192,10.9835,"10.7102","5","","G7","Gulf7","20","0",14.6407,13.8192,10.9835,"10.7102",35.456
"1413",8229965,"2010-06-23 18:54:00.000",55.25,-9.8,0,117.8803314,"Scotland","74UT",14.3642,13.502,9.9399,"9.9337","5","","G7","Gulf7","20","0",14.3642,13.502,9.9399,"9.9337",35.1166
"1414",8229974,"2010-06-24 00:15:00.000",55.25,-8.79,0,59.27133744,"Scotland","74UT",14.5302,13.1379,8.5616,"","5","","G7","Gulf7","20","0",14.5302,13.1379,8.5616,"",34.9425
"1415",8229983,"2010-06-24 06:38:00.000",54.77,-9.22,0,48.74444667,"Scotland","74UT",14.9393,13.6321,10.0844,"","5","","G7","Gulf7","20","0",14.9393,13.6321,10.0844,"",34.8077
"1416",8229988,"2010-06-24 09:00:00.000",54.75,-9.8,0,73.22762094,"Scotland","74UT",14.8871,14.6321,9.2473,"","5","","G7","Gulf7","20","0",14.8871,14.6321,9.2473,"",34.8577
"1417",8229993,"2010-06-24 10:43:00.000",54.75,-10.23,0,68.8904478,"Scotland","74UT",14.6171,14.3889,10.0089,"10.1583","5","","G7","Gulf7","20","0",14.6171,14.3889,10.0089,"10.1583",35.1643
"1418",8229998,"2010-06-16 18:39:00.000",58.75,-7.21,0,52.90678802,"Scotland","74UT",12.5502,11.8401,10,"10.4826","5","","G7","Gulf7","20","0",12.5502,11.8401,10,"10.4826",35.2869
"1419",8230003,"2010-06-24 13:57:00.000",54.29,-10.26,0,68.45673048,"Scotland","74UT",15.0185,12.136,10.2395,"","5","","G7","Gulf7","20","0",15.0185,12.136,10.2395,"",34.8734
"1420",8230008,"2010-06-24 18:47:00.000",54.24,-10.76,0,152.6684946,"Scotland","74UT",15.4317,15.0382,11.0411,"10.3181","5","","G7","Gulf7","20","0",15.4317,15.0382,11.0411,"10.3181",35.2815
"1421",8230010,"2010-06-24 20:46:00.000",54.25,-11.21,0,107.6358612,"Scotland","74UT",15.0049,13.5194,11.1225,"10.6765","5","","G7","Gulf7","20","0",15.0049,13.5194,11.1225,"10.6765",35.4225
"1422",8230023,"2010-06-25 03:10:00.000",54.26,-12.72,0,145.4717802,"Scotland","74UT",15.0618,13.6332,10.9395,"10.6851","5","","G7","Gulf7","20","0",15.0618,13.6332,10.9395,"10.6851",35.4864
"1423",8230043,"2010-07-09 14:35:00.000",50.31,-8.6,0,70.2,"IRELAND","45CE",17.247,17.23,9.37,"9.34","6","","G7","Gulf7","20","0",17.247,17.23,9.37,"9.34",35.296
"1424",8230051,"2010-07-13 10:53:00.000",48.25,-6.78,0,67.2,"IRELAND","45CE",18.77,17.36,11.33,"","6","","G7","Gulf7","20","0",18.77,17.36,11.33,"",35.65
"1425",8230052,"2010-07-13 13:28:00.000",48.25,-6.26,0,57.1,"IRELAND","45CE",18.82,16.53,11.1,"","6","","G7","Gulf7","20","0",18.82,16.53,11.1,"",35.457
"1426",8230053,"2010-07-15 11:33:00.000",49.25,-6.29,0,44.4,"IRELAND","45CE",17.04,16.98,10.41,"","6","","G7","Gulf7","20","0",17.04,16.98,10.41,"",35.256
"1427",8230056,"2010-07-16 08:08:00.000",49.25,-7.24,0,85.1,"IRELAND","45CE",16.91,16.9,10.38,"","6","","G7","Gulf7","20","0",16.91,16.9,10.38,"",35.307
"1428",8230059,"2010-07-16 12:04:00.000",49.25,-7.74,0,51,"IRELAND","45CE",16.66,16.58,10.48,"","6","","G7","Gulf7","20","0",16.66,16.58,10.48,"",35.285
"1429",8230063,"2010-07-16 15:00:00.000",49.25,-8.24,0,41.5,"IRELAND","45CE",16.66,16.65,10.14,"","6","","G7","Gulf7","20","0",16.66,16.65,10.14,"",35.265
"1430",8230067,"2010-07-16 18:05:00.000",49.25,-8.74,0,46.7,"IRELAND","45CE",16.71,16.68,10.17,"","6","","G7","Gulf7","20","0",16.71,16.68,10.17,"",35.288
"1431",8230078,"2010-07-17 03:29:00.000",49.25,-10.24,0,41.2,"IRELAND","45CE",16.21,16.21,11.36,"","6","","G7","Gulf7","20","0",16.21,16.21,11.36,"",35.452
"1432",8230080,"2010-07-17 23:47:00.000",50.25,-12.28,0,155.6,"IRELAND","45CE",15.93,15.96,13.22,"11.77","6","","G7","Gulf7","20","0",15.93,15.96,13.22,"11.77",35.51
"1433",8230081,"2010-07-18 02:12:00.000",50.25,-11.75,0,143.3,"IRELAND","45CE",15.82,15.81,12.28,"11.63","6","","G7","Gulf7","20","0",15.82,15.81,12.28,"11.63",35.502
"1434",8230089,"2010-07-18 10:15:00.000",50.25,-10.27,0,46.2,"IRELAND","45CE",16.11,16.11,11.65,"","6","","G7","Gulf7","20","0",16.11,16.11,11.65,"",35.413
"1435",8230093,"2010-07-18 12:25:00.000",50.25,-9.76,0,52.6,"IRELAND","45CE",16.52,16.51,10.7,"","6","","G7","Gulf7","20","0",16.52,16.51,10.7,"",35.411
"1436",8230096,"2010-07-18 14:37:00.000",50.25,-9.26,0,63.6,"IRELAND","45CE",16.66,16.67,9.75,"","6","","G7","Gulf7","20","0",16.66,16.67,9.75,"",35.368
"1437",8230097,"2010-07-18 16:52:00.000",50.25,-8.76,0,56.8,"IRELAND","45CE",16.94,16.93,9.64,"","6","","G7","Gulf7","20","0",16.94,16.93,9.64,"",35.294
"1438",8230102,"2010-07-18 21:06:00.000",50.25,-7.77,0,38.9,"IRELAND","45CE",16.96,16.96,9.92,"","6","","G7","Gulf7","20","0",16.96,16.96,9.92,"",35.135
"1439",8230105,"2010-07-18 23:14:00.000",50.25,-7.24,0,42.2,"IRELAND","45CE",17.04,17.04,9.53,"","6","","G7","Gulf7","20","0",17.04,17.04,9.53,"",35.139
"1440",8230108,"2010-07-19 05:40:00.000",51.25,-7.24,0,58.7,"IRELAND","45CE",16.19,16.11,8.84,"","6","","G7","Gulf7","20","0",16.19,16.11,8.84,"",34.684
"1441",8230124,"2010-07-19 16:44:00.000",51.25,-9.24,0,48.8,"IRELAND","45CE",15.23,11.45,8.78,"","6","","G7","Gulf7","20","0",15.23,11.45,8.78,"",34.953
"1442",8230127,"2010-07-19 19:15:00.000",51.25,-9.74,0,43.3,"IRELAND","45CE",14.73,13.73,9.01,"","6","","G7","Gulf7","20","0",14.73,13.73,9.01,"",34.756
