"","death","pm10median","pm25median","o3median","so2median","time","tmpd"
"4802",120,52.927170868,8.7995762712,5.6263987911,0.1363662088,2244.5,59
"4803",94,-8.813559322,3.3302752294,-3.382903882,-1.596606551,2245.5,49
"4804",114,26.775910364,1.1020218344,-3.988200924,-0.389764251,2246.5,55
"4805",110,2.781512605,-7.07804878,3.2359726302,-3.229837903,2247.5,56
"4806",109,-33.08123249,-11.82923739,2.3366089495,-3.137572676,2248.5,45
"4807",111,-8.1232493,0.5422425958,-8.855345041,2.453594115,2249.5,43
"4808",103,9.7843137255,-4.599156118,-1.68292331,6.5897217301,2250.5,54
"4809",112,-16.16666667,-7.920066467,4.8442136636,-2.381383477,2251.5,46
"4810",101,-27.2745098,-8.693305439,6.2252622019,-3.493659968,2252.5,33
"4811",105,-0.182072829,-4.112244898,3.8452393708,-0.075787678,2253.5,35
"4812",104,-7.022408964,1.7275757576,-5.561270993,3.0010978282,2254.5,46
"4813",95,-13.9719888,7.4068825911,-6.780323484,-0.1462236,2255.5,52
"4814",109,31.182072829,5.5641129032,-4.462653054,1.3008083043,2256.5,51
"4815",109,6.65,3.7348245614,1.4133934486,6.1611773878,2257.5,66
"4816",130,56.165266106,4.1458661417,8.0345400576,2.3675494084,2258.5,67
"4817",87,-16.91316527,-9.162151394,-0.750910484,-2.493765551,2259.5,46
"4818",111,-26.95518207,-8.023156036,1.1286507629,-3.06638679,2260.5,30
"4819",119,-31.92156863,-11.81113281,7.1039981919,-3.118745697,2261.5,30
"4820",99,-21.8627451,0.1942622951,-3.962672385,1.1426419724,2262.5,34
"4821",109,5.1535087719,13.239073129,-12.84786011,-0.649802178,2263.5,39
"4822",84,9.0700280112,7.8925490196,-4.831731678,-0.046479107,2264.5,45
"4823",110,-0.047619048,15.449797571,-2.515314801,3.4162188905,2265.5,50
"4824",108,-32.05602241,-11.1535162,16.667904377,-3.607191201,2266.5,33
"4825",102,-26.02521008,-9.535222672,14.594028598,-3.547209842,2267.5,32
"4826",113,-18,-1.054826255,2.0624410883,2.3552355427,2268.5,34
"4827",100,-1.226515152,5.3285140562,-4.918743832,-3.042530399,2269.5,39
"4828",126,-19.98879552,0.8446091954,-6.214007117,-3.97486552,2270.5,49
"4829",93,8.7871148459,14.520318725,-16.8798562,-0.732624295,2271.5,47
"4830",113,19.767507003,16.824005539,-11.43618265,4.7586624022,2272.5,51
"4831",99,33.81232493,22.756954887,-7.016478649,5.15773105,2273.5,50
"4832",99,6.8655462185,11.070355731,-2.511050062,6.2251407883,2274.5,57
"4833",106,-12.51638418,-9.712873134,11.205947259,-1.865391661,2275.5,53
"4834",106,-6.039215686,-8.899250936,9.2959595505,-0.507803351,2276.5,52
"4835",119,-24.79271709,-9.64765625,7.7378439744,-1.997504707,2277.5,47
"4836",93,-24.80392157,-7.854428044,-6.642821828,-4.408439238,2278.5,39
"4837",90,-14.85434174,-7.115555556,-2.176366768,-1.232056246,2279.5,40
"4838",111,-0.887955182,-1.377131783,2.6090105917,-0.80021413,2280.5,40
"4839",97,20.455701754,11.239010989,-8.542813013,10.703578907,2281.5,45
"4840",98,16.921568627,7.1284615385,-6.544157125,4.5230324153,2282.5,52
"4841",98,3.7142857143,22.97414134,-2.066653213,2.4762558913,2283.5,51
"4842",116,-3.408963585,9.2302752294,-4.174482179,1.9002673076,2284.5,52
"4843",111,-24.47058824,-10.53244275,1.0960555824,-2.400309399,2285.5,38
"4844",122,35.621848739,-1.491634981,-0.965548425,2.5838230213,2286.5,44
"4845",120,43.684210526,-7.985294118,3.0448561224,-1.911471487,2287.5,53
"4846",114,-11.27170868,-6.062660445,-7.862158218,-2.68024438,2288.5,41
"4847",108,-7.109243697,-8.133691756,5.1347689792,-4.077781108,2289.5,34
"4848",115,-15.93277311,-4.353365385,1.0034188766,-0.120192201,2290.5,45
"4849",120,-11.91036415,-7.967073589,6.650902791,-4.032233163,2291.5,37
"4850",86,-23.91876751,-4.538790036,-0.817336551,-4.328768799,2292.5,34
"4851",122,-0.396491228,0.71354187,-3.207684033,-0.783950455,2293.5,39
"4852",99,10.871148459,2.7636042403,-2.610389154,1.0595625488,2294.5,49
"4853",121,71.613445378,4.3591549296,1.7821894184,2.6143372163,2295.5,58
"4854",100,17.585434174,6.6139725753,1.2015795438,1.0482309609,2296.5,56
"4855",125,-17.31932773,-1.836491228,-4.133925985,-1.878212848,2297.5,44
"4856",101,-24.41456583,-1.11958042,-7.878419065,-4.855525797,2298.5,41
"4857",120,7.35,12.372826087,-13.52141594,0.1777054841,2299.5,48
"4858",97,16.470588235,29.144444444,-12.8835079,-3.85416753,2300.5,52
"4859",108,-14.59943978,8.1443561371,-9.666769508,-2.104052746,2301.5,53
"4860",105,-32.60504202,-8.691176471,5.690124608,-4.346706557,2302.5,44
"4861",97,-22.6302521,0.6380615421,-1.822278091,2.8850985822,2303.5,48
"4862",84,-13.71988796,-4.136059207,8.5322297605,-1.542509843,2304.5,47
"4863",112,-10.325,-7.650506912,13.233591988,-1.962774258,2305.5,52
"4864",112,-21.80672269,-4.243021781,12.928768728,-1.409594237,2306.5,49
"4865",123,-3.759103641,-5.016960743,3.5057897075,1.7805816595,2307.5,52
"4866",123,54.151260504,0.8376344086,1.4868332746,7.3053666572,2308.5,53
"4867",127,28.294117647,-3.064067797,6.9999497424,4.4287442407,2309.5,54
"4868",85,-25.44817927,-11.26215278,1.205358838,-3.237877065,2310.5,48
"4869",113,8.65,-2.160348293,-0.243938083,7.0838500937,2311.5,54
"4870",122,13.806722689,6.788590604,-1.393207175,1.7538184988,2312.5,57
"4871",97,-6.142857143,-5.506354515,5.5806435098,3.5377142264,2313.5,57
"4872",102,26.781512605,0.9229032258,8.8407472437,-0.449299591,2314.5,63
"4873",118,43.683473389,-2.124916944,8.564068577,1.1558427416,2315.5,72
"4874",126,44.966386555,1.9378472222,11.911381484,3.5908748812,2316.5,74
"4875",125,2.5627118644,-3.206883295,9.8824729047,-1.61909983,2317.5,74
"4876",104,1.0336134454,-1.3393205,3.5751883223,-1.874311781,2318.5,71
"4877",128,68.072829132,7.0120248538,1.389634562,-1.615031752,2319.5,76
"4878",108,-22.71988796,-8.276041667,0.4148179907,-2.674566675,2320.5,59
"4879",104,-17.61064426,-8.758131488,-1.810495937,0.5589944798,2321.5,55
"4880",114,14.521008403,5.6980392157,-1.775834072,-2.073609978,2322.5,67
"4881",102,8.1196327684,8.7996253655,1.1023812382,-0.087417977,2323.5,73
"4882",94,-17.31092437,-10.66215278,2.8582512564,-3.575769043,2324.5,53
"4883",105,-18.10084034,-9.462152778,10.265889154,-3.840421058,2325.5,52
"4884",108,0.9075630252,-5.396441333,-3.789452157,-0.230940005,2326.5,57
"4885",95,10.927170868,6.1621993127,-3.03892311,-0.982331231,2327.5,61
"4886",111,16.882352941,23.055519481,-7.596363182,0.7488854688,2328.5,61
"4887",102,-2.678107345,-2.814301638,7.2465980725,-2.943359013,2329.5,58
"4888",105,-32.87955182,-10.22064516,4.7430441074,-3.581624937,2330.5,46
"4889",104,-16.74509804,-6.362152778,1.0607145716,-0.797141027,2331.5,55
"4890",104,-4.714285714,1.5302752294,5.1613814843,-0.589578151,2332.5,57
"4891",122,37.380952381,0.4378472222,-3.228510787,0.2463879663,2333.5,67
"4892",104,9.4733893557,-4.852027027,2.4952876802,0.0977775187,2334.5,69
"4893",94,27.983963585,-5.742977799,11.568403863,-1.437195983,2335.5,68
"4894",121,22.43697479,-6.595959596,7.7277341286,-2.164283337,2336.5,64
"4895",89,36.411764706,1.7825949367,-4.891201224,1.7389388654,2337.5,61
"4896",102,-5.607843137,9.4384421889,9.5765207587,-2.411184883,2338.5,60
"4897",101,-27.60784314,-1.834599879,3.1504654427,-3.575096729,2339.5,55
"4898",117,-25.68627451,-8.381243613,4.033158763,-1.047089382,2340.5,56
"4899",102,5.2664565826,5.683,3.2607420826,-1.063005448,2341.5,65
"4900",105,21.294117647,10.964784053,-8.007232706,-1.614375956,2342.5,67
"4901",99,27.394957983,5.7642384106,10.797746748,-1.138368089,2343.5,73
"4902",89,-11.33893557,-7.309862385,3.8235620338,-2.470997605,2344.5,60
"4903",87,-24.17647059,-11.25478548,6.6023812382,-2.348479241,2345.5,55
"4904",88,-18.07282913,-2.555089547,7.8664920964,-2.4017122,2346.5,56
"4905",92,-12.225,-7.591933092,10.286381484,-3.161288156,2347.5,54
"4906",116,12.834733894,-7.190149824,-0.141201224,0.3269737063,2348.5,60
"4907",122,63.87394958,-2.647144841,9.9579565759,3.3759101004,2349.5,64
"4908",113,21.952380952,0.5909090909,29.692544047,8.0091518587,2350.5,78
"4909",115,54.067226891,2.3378472222,34.088909924,8.3375391583,2351.5,77
"4910",134,56.994397759,-0.562152778,10.269047905,2.4267354692,2352.5,80
"4911",98,-5.417982456,-5.669724771,-5.623456871,-2.939337152,2353.5,70
"4912",109,-22.04775281,-8.044848485,-13.59953456,-1.762311879,2354.5,57
"4913",109,-0.022535211,-1.392282958,-9.68498515,-2.486727262,2355.5,69
"4914",90,9.8985915493,-5.469724771,4.8926441887,-2.922052354,2356.5,72
"4915",95,-12.10985915,-7.362152778,4.5775086532,-2.231728198,2357.5,70
"4916",114,-8.191549296,-7.762152778,1.0386147057,-2.245645277,2358.5,67
"4917",106,-17.43333333,-12.44874306,4.7863814843,-2.423176481,2359.5,60
"4918",92,-24.16056338,-8.741904762,5.8107145716,0.7115267153,2360.5,65
"4919",89,10.845070423,-0.762152778,8.1872814413,-1.036967737,2361.5,66
"4920",101,0.8253521127,-0.265938774,-1.314285428,-3.019816411,2362.5,74
"4921",114,-19.23380282,-10.16215278,3.8926441887,-1.455078205,2363.5,74
"4922",89,-19.2028169,-8.674842767,7.5358419865,-1.170640249,2364.5,72
"4923",92,3.0166666667,-2.956,2.4357145716,2.6639190123,2365.5,71
"4924",108,-2.14084507,-7.998628011,0.64095737,-2.770210989,2366.5,71
"4925",99,-16.07887324,-0.961811683,7.6985620338,-1.022441981,2367.5,75
"4926",120,-14.13802817,-7.269724771,-0.672491347,-2.338021627,2368.5,72
"4927",106,-15.14084507,-7.21863354,-1.326476854,-0.235526923,2369.5,68
"4928",84,NA,-4.908118335,-11.90270901,0.8962475528,2370.5,62
"4929",102,-6.15,-6.974771179,-1.968104633,-1.967746726,2371.5,66
"4930",105,NA,-4.030232558,-0.75928583,-0.106807611,2372.5,66
"4931",99,NA,1.5985507246,11.452508653,1.0611596335,2373.5,71
"4932",85,NA,7.1769230769,12.411381484,-2.481705421,2374.5,74
"4933",97,NA,-5.162152778,-0.277724785,-3.444948292,2375.5,68
"4934",88,NA,-2.372463768,5.9525086532,-2.089996751,2376.5,70
"4935",120,2.35,0.5500356125,21.19982543,-1.398372088,2377.5,76
"4936",89,-1.123943662,-1.372463768,17.018453896,-2.327528561,2378.5,74
"4937",108,-6.123943662,-8.650306748,1.7858419865,2.0436835598,2379.5,70
"4938",117,19.876056338,0.2740518162,11.205322857,-2.122033108,2380.5,73
"4939",111,23.876056338,7.2275362319,14.602381238,-1.383226397,2381.5,81
"4940",98,-13.12394366,-5.262152778,5.5862736461,-3.201660879,2382.5,73
"4941",119,-2.661016949,-3.519020801,11.329185504,-1.432465909,2383.5,69
"4942",96,-5.123943662,-2.550306748,13.963909924,1.0446335589,2384.5,72
"4943",108,7.876056338,1.3496932515,9.8235620338,-1.497983107,2385.5,75
"4944",97,-9.123943662,-5.634545455,9.6389576596,-2.034994213,2386.5,77
"4945",116,-14.12394366,-8.062152778,5.7241301202,-3.409994213,2387.5,73
"4946",91,-12.12394366,-1.762152778,0.4528792423,-0.028281625,2388.5,73
"4947",94,-1.966666667,-4.250306748,-1.452756742,-0.424893064,2389.5,77
"4948",98,-14.12394366,-11.86215278,-0.297120758,-3.409994213,2390.5,66
"4949",83,-18.12394366,-10.10622976,-1.796951849,-3.534911896,2391.5,63
"4950",91,5.876056338,-7.286391655,-3.8847713,0.4650057874,2392.5,67
"4951",100,-16.12394366,-8.550306748,-4.856271346,-1.361614958,2393.5,67
"4952",97,-15.12394366,-9.450306748,-5.650834072,-2.736614958,2394.5,63
"4953",98,-13.46666667,-11.01215278,-5.093104633,-3.826660879,2395.5,63
"4954",112,-1.123943662,-5.367308273,2.8074634536,-0.789649773,2396.5,66
"4955",106,12.876056338,1.7496932515,8.0472432576,-2.092675564,2397.5,69
"4956",103,51.876056338,8.9286911912,13.368124326,-0.497983107,2398.5,73
"4957",92,31.876056338,15.849693252,10.099165928,-0.201660879,2399.5,77
"4958",93,-4.123943662,3.8886147417,8.4108419865,-3.034994213,2400.5,74
"4959",111,1.6,2.9711888112,27.144800054,-4.819948292,2401.5,73
"4960",84,-15.12394366,7.0275362319,14.974165928,-4.611614958,2402.5,71
"4961",111,-10.12394366,2.0496932515,-3.804855387,-4.819948292,2403.5,70
"4962",97,-0.123943662,-0.665765766,-3.088787424,-3.690038754,2404.5,73
"4963",101,-1.123943662,-5.350306748,4.0363814843,-2.986614958,2405.5,76
"4964",97,-28.12394366,-13.56215278,6.5972909929,-4.451660879,2406.5,63
"4965",104,0.2833333333,-4.876851852,2.7657967869,-2.481705421,2407.5,67
"4966",103,7.876056338,1.6075738985,1.2886561905,-3.493327546,2408.5,67
"4967",108,3.876056338,5.3496932515,7.5991659279,-3.528281625,2409.5,78
"4968",112,-13.12394366,-3.48933083,-3.464158014,-3.148372088,2410.5,76
"4969",107,-2.123943662,-6.362152778,-1.676437966,-1.986614958,2411.5,77
"4970",112,11.876056338,-1.850306748,3.1660171253,-2.997983107,2412.5,79
"4971",93,0.113028169,-3.401431143,-0.716841237,-1.786026585,2413.5,74
"4972",97,-6.123943662,-6.050306748,-3.130285182,-2.731705421,2414.5,71
"4973",104,-1.123943662,-3.950306748,1.5472432576,-0.714996751,2415.5,71
"4974",104,-6.123943662,-2.763803662,2.6389418813,2.2983391207,2416.5,74
"4975",80,31.876056338,10.127536232,7.325697059,1.5436835598,2417.5,76
"4976",125,21.876056338,12.649693252,17.703048151,0.7217183749,2418.5,82
"4977",102,-9.65,-10.45350461,-0.505285182,-3.08131644,2419.5,70
"4978",81,-10.12394366,-4.672463768,-1.458230209,-2.655591802,2420.5,68
"4979",86,-23.12394366,-8.162152778,0.3681243263,-3.153281625,2421.5,67
"4980",108,-21.12394366,-7.046153199,-5.230952095,-3.694948292,2422.5,64
"4981",106,-24.12394366,-7.950306748,5.6195459089,-1.856705421,2423.5,65
"4982",109,-1.123943662,3.0275362319,7.8948000536,0.1849612456,2424.5,67
"4983",119,13.070175439,13.359389844,5.7690479049,-1.341559731,2425.5,76
"4984",93,26.876056338,9.3275362319,5.328048151,-2.959939629,2426.5,76
"4985",110,0.876056338,6.3378472222,0.3407293104,-2.591559731,2427.5,71
"4986",95,42.876056338,7.9485688569,1.9112125756,-1.674893064,2428.5,70
"4987",101,26.876056338,15.649693252,8.4113814843,-1.243327546,2429.5,73
"4988",105,-16.12394366,0.2378472222,21.869714818,-4.201660879,2430.5,72
"4989",89,8.5532695375,6.4619447033,9.2445459089,-2.943661943,2431.5,75
"4990",83,17.876056338,17.037847222,5.7267872291,0.7217183749,2432.5,77
"4991",109,33.876056338,25.649693252,8.9722909929,-2.307765716,2433.5,77
"4992",106,33.876056338,17.908114311,14.956360663,0.0496169257,2434.5,80
"4993",100,33.876056338,17.049693252,19.108188091,-0.161053247,2435.5,80
"4994",103,-1.123943662,-1.650306748,15.618124326,-1.148372088,2436.5,79
"4995",99,6.0333333333,2.1654545455,13.432499261,-2.028281625,2437.5,77
"4996",93,-30.12394366,-12.56730827,2.5157967869,-4.819948292,2438.5,66
"4997",89,-22.12394366,-14.37246377,6.8927470305,-4.595835856,2439.5,63
"4998",91,1.876056338,-3.122445141,0.7324209436,1.6215554485,2440.5,61
"4999",100,32.876056338,3.7378472222,5.006531125,1.0029668923,2441.5,74
"5000",100,19.876056338,3.6275362319,-9.804872467,3.4444235385,2442.5,75
"5001",91,-1.472175141,0.5081143114,-3.336726417,-3.008226397,2443.5,76
"5002",99,-11.12394366,-2.762152778,-7.453077531,-4.361614958,2444.5,78
"5003",91,13.876056338,0.0937702369,-3.567518643,-4.243327546,2445.5,75
"5004",100,-12.12394366,-8.365765766,-5.047491347,-3.595835856,2446.5,63
"5005",79,28.876056338,-4.572463768,-9.339158014,-1.174893064,2447.5,63
"5006",103,-4.123943662,-8.717308273,-3.211343809,-3.319948292,2448.5,65
"5007",92,-14.94673046,-11.28933083,-8.794677143,-4.689513509,2449.5,56
"5008",112,-18.12394366,-9.762152778,-7.340209007,-1.091559731,2450.5,56
"5009",120,-12.12394366,-6.450306748,6.0375083842,-1.45631644,2451.5,68
"5010",118,46.876056338,1.2929824561,1.6679431668,-1.278281625,2452.5,69
"5011",111,58.876056338,0.7378472222,18.911569838,-1.486614958,2453.5,75
"5012",101,-15.12394366,-7.150306748,-12.87801048,-4.778281625,2454.5,58
"5013",102,-11.79542076,-10.10958516,-8.267966342,-3.493327546,2455.5,54
"5014",92,-1.123943662,-1.662152778,-16.33154105,-2.356705421,2456.5,58
"5015",101,-21.12394366,-1.150306748,-9.15814379,-4.08131644,2457.5,63
"5016",103,-32.12394366,-12.66504723,1.2445459089,-4.648372088,2458.5,53
"5017",97,-27.12394366,-10.06215278,-4.689285428,-3.943661943,2459.5,49
"5018",109,0.876056338,-4.972463768,-9.902724785,-0.591559731,2460.5,56
"5019",90,-6.203638498,-7.439740656,-5.933442768,4.0029668923,2461.5,59
"5020",113,-15.12394366,-9.472463768,-7.775834072,-0.622983107,2462.5,55
"5021",127,23.876056338,-5.562152778,-9.235112762,-0.403281625,2463.5,61
"5022",109,34.876056338,-0.197770346,3.3594403728,1.0550517083,2464.5,65
"5023",124,58.876056338,5.3378472222,26.204185504,-1.539649773,2465.5,72
"5024",120,21.876056338,0.4378472222,8.5887408596,3.9259032746,2466.5,69
"5025",119,2.35,-2.367041299,-6.973896857,0.6270168932,2467.5,59
"5026",102,-24.12394366,-11.86215278,8.0541456076,-4.372983107,2468.5,57
"5027",117,-19.12394366,-8.150306748,-2.467400902,-4.689513509,2469.5,52
"5028",112,-26.12394366,-8.672445141,-5.648981189,-3.986614958,2470.5,41
"5029",125,-26.12394366,-11.36215278,-8.471444957,-4.153281625,2471.5,40
"5030",122,-31.12394366,-11.56215278,-7.464279429,-4.58131644,2472.5,39
"5031",113,-9.606578947,-6.610344828,-12.28525561,-1.955366441,2473.5,44
"5032",126,0.876056338,-0.872463768,-12.59889296,-0.987140204,2474.5,49
"5033",95,34.876056338,-0.662152778,-11.72902096,3.3667736026,2475.5,53
"5034",119,87.876056338,-0.062152778,-1.204274733,5.1270168932,2476.5,58
"5035",126,92.876056338,1.2378472222,7.5953485767,6.2936835598,2477.5,66
"5036",124,37.876056338,4.0496932515,4.1086451271,2.1616731436,2478.5,67
"5037",130,-7.716666667,-5.476851852,-3.713351976,-2.739971252,2479.5,55
"5038",111,4.876056338,-3.472463768,-6.279354419,-3.508226397,2480.5,51
"5039",114,4.876056338,3.0378472222,-13.06885018,-1.784994213,2481.5,52
"5040",112,42.876056338,6.1845454545,-10.83543069,-0.591559731,2482.5,54
"5041",125,24.876056338,-1.811385258,-7.896482875,3.8932945789,2483.5,62
"5042",116,45.876056338,1.9386147417,1.4346392219,5.3516279123,2484.5,66
"5043",103,11.443181818,3.3316831683,-0.70334728,0.9516699154,2485.5,58
"5044",117,7.876056338,9.7886147417,-9.449472005,2.7850032487,2486.5,59
"5045",114,33.876056338,23.538614742,-17.94119009,1.2936835598,2487.5,65
"5046",111,0.876056338,16.576923077,-10.68194275,-2.606705421,2488.5,63
"5047",99,3.876056338,10.138614742,-11.02647272,-2.73299177,2489.5,62
"5048",124,43.876056338,25.138614742,-3.597704477,1.4650057874,2490.5,68
"5049",112,-0.455653021,3.1231481481,-5.255946095,1.4516699154,2491.5,61
"5050",81,-29.12394366,-12.26138526,2.16129703,-3.493327546,2492.5,50
"5051",108,-14.12394366,-5.361385258,-4.604368885,-1.190038754,2493.5,46
"5052",112,-7.123943662,-6.065765766,-10.97114795,5.7983391207,2494.5,50
"5053",120,10.876056338,-2.411385258,-16.93084616,8.4233391207,2495.5,59
"5054",115,9.876056338,2.6886147417,-11.54467714,7.1849612456,2496.5,63
"5055",116,4.7166666667,3.8316831683,-14.23604234,-0.789649773,2497.5,55
"5056",101,-11.12394366,-6.911385258,-10.76323203,-2.438200498,2498.5,48
"5057",107,-3.123943662,-5.011385258,-12.21134381,-2.789649773,2499.5,46
"5058",100,-0.123943662,-4.150306748,-4.777724785,-1.398372088,2500.5,46
"5059",117,-2.123943662,-0.611385258,-0.902709007,-1.104175965,2501.5,49
"5060",115,-22.12394366,-4.011385258,-13.65272479,-2.508226397,2502.5,49
"5061",108,-10.81574074,-6.765765766,-15.6744206,-1.14571038,2503.5,40
"5062",102,-26.12394366,-7.961385258,-13.30582147,-5.20631644,2504.5,39
"5063",98,-22.12394366,0.7886147417,-15.56487944,-4.694948292,2505.5,37
"5064",108,-15.12394366,1.4775548589,-14.14821277,-1.664649773,2506.5,38
"5065",118,-22.12394366,-1.772463768,-13.77321277,-0.243327546,2507.5,45
"5066",103,-21.12394366,NA,-15.40272479,-4.486614958,2508.5,36
"5067",117,-16.03991228,-5.270781499,-12.81487944,-4.159994213,2509.5,32
"5068",112,-1.123943662,NA,-13.15270901,0.1849612456,2510.5,31
"5069",110,-6.123943662,-1.411385258,-16.65270901,-2.299893064,2511.5,36
"5070",108,-25.12394366,-3.523076923,-10.71134381,-3.414649773,2512.5,30
"5071",117,-3.123943662,-0.761385258,-8.694375674,-2.909994213,2513.5,27
"5072",136,-15.12394366,-5.361385258,-7.86104234,-2.440038754,2514.5,30
"5073",103,-9.466666667,-6.912899687,-9.605283203,-3.797757745,2515.5,24
"5074",120,-10.12394366,-5.261385258,-9.111058119,-3.399124647,2516.5,19
"5075",112,-1.123943662,6.4275362319,-15.02586988,0.381672454,2517.5,22
"5076",127,0.876056338,9.7896551724,-15.69439145,2.2834402693,2518.5,29
"5077",120,3.876056338,9.9275362319,-15.74510031,4.243336582,2519.5,32
"5078",114,-2.123943662,1.4886147417,-12.06487944,4.4084402693,2520.5,38
"5079",111,-5.539912281,3.1231481481,-17.65272479,-4.33131644,2521.5,39
"5080",114,3.876056338,25.438614742,-17.52772479,-3.646035248,2522.5,34
"5081",128,-7.123943662,4.1886147417,-16.06939145,-1.576660879,2523.5,34
"5082",128,-14.12394366,2.3994699027,-16.81939145,-3.279041832,2524.5,35
"5083",119,-20.12394366,0.4886147417,-12.31487944,-2.451660879,2525.5,34
"5084",125,-29.12394366,-12.31138526,2.4553228572,-3.038699774,2526.5,34
"5085",113,-21.29542076,-12.80701754,10.080322857,-3.20631644,2527.5,31
"5086",128,-17.12394366,-3.061385258,-12.93679992,-0.258226397,2528.5,28
"5087",126,3.876056338,1.7886147417,-12.69439145,0.9233391207,2529.5,32
"5088",112,-21.12394366,-8.965765766,-6.359203213,-3.01514905,2530.5,21
"5089",112,-14.12394366,1.8386147417,-14.15268147,-1.997983107,2531.5,15
"5090",123,-8.123943662,11.338614742,-17.50050756,-2.997983107,2532.5,25
