"","QUADRICULA","TET","crestlark","linnet","x","y"
"2349","NB49","Y",NA,NA,549000,4197000
"2579","NB59","D",NA,NA,551000,4197000
"2584","NB59","I",1,1,553000,4197000
"2589","NB59","N",NA,NA,555000,4197000
"2594","NB59","T",NA,NA,557000,4197000
"2599","NB59","Y",NA,NA,559000,4197000
"2829","NB69","D",NA,NA,561000,4197000
"2834","NB69","I",0,0,563000,4197000
"2839","NB69","N",NA,NA,565000,4197000
"2844","NB69","T",NA,NA,567000,4197000
"2849","NB69","Y",NA,NA,569000,4197000
"3079","NB79","D",NA,NA,571000,4197000
"3084","NB79","I",NA,NA,573000,4197000
"3089","NB79","N",NA,NA,575000,4197000
"3094","NB79","T",NA,NA,577000,4197000
"3099","NB79","Y",NA,NA,579000,4197000
"3329","NB89","D",NA,NA,581000,4197000
"3334","NB89","I",0,0,583000,4197000
"3339","NB89","N",NA,NA,585000,4197000
"3344","NB89","T",NA,NA,587000,4197000
"3349","NB89","Y",NA,NA,589000,4197000
"3579","NB99","D",NA,NA,591000,4197000
"3584","NB99","I",NA,NA,593000,4197000
"3589","NB99","N",NA,NA,595000,4197000
"3594","NB99","T",NA,NA,597000,4197000
"3599","NB99","Y",NA,NA,599000,4197000
"14554","PB09","D",NA,NA,601000,4197000
"14559","PB09","I",NA,NA,603000,4197000
"14564","PB09","N",NA,NA,605000,4197000
"14569","PB09","T",0,1,607000,4197000
"14574","PB09","Y",NA,NA,609000,4197000
"14804","PB19","D",0,1,611000,4197000
"14809","PB19","I",NA,NA,613000,4197000
"14814","PB19","N",NA,NA,615000,4197000
"14819","PB19","T",NA,NA,617000,4197000
"14824","PB19","Y",NA,NA,619000,4197000
"15054","PB29","D",NA,NA,621000,4197000
"15059","PB29","I",0,0,623000,4197000
"15064","PB29","N",NA,NA,625000,4197000
"15069","PB29","T",0,0,627000,4197000
"15074","PB29","Y",NA,NA,629000,4197000
"15279","PB39","D",NA,NA,631000,4197000
"15284","PB39","I",0,0,633000,4197000
"15289","PB39","N",NA,NA,635000,4197000
"15294","PB39","T",0,1,637000,4197000
"15299","PB39","Y",NA,NA,639000,4197000
"15379","PB49","D",NA,NA,641000,4197000
"15384","PB49","I",NA,NA,643000,4197000
"15389","PB49","N",NA,NA,645000,4197000
"15394","PB49","T",NA,NA,647000,4197000
"15399","PB49","Y",NA,NA,649000,4197000
"20313","PB59","D",0,1,651000,4197000
"20322","PB59","I",NA,NA,653000,4197000
"20331","PB59","N",0,1,655000,4197000
"20340","PB59","T",NA,NA,657000,4197000
"20349","PB59","Y",0,1,659000,4197000
"1578","NB19","C",NA,NA,511000,4195000
"1583","NB19","H",NA,NA,513000,4195000
"1588","NB19","M",NA,NA,515000,4195000
"1593","NB19","S",NA,NA,517000,4195000
"1598","NB19","X",1,1,519000,4195000
"1828","NB29","C",NA,NA,521000,4195000
"1833","NB29","H",1,1,523000,4195000
"1838","NB29","M",NA,NA,525000,4195000
"1843","NB29","S",NA,NA,527000,4195000
"1848","NB29","X",NA,NA,529000,4195000
"2078","NB39","C",0,0,531000,4195000
"2083","NB39","H",NA,NA,533000,4195000
"2088","NB39","M",0,1,535000,4195000
"2093","NB39","S",NA,NA,537000,4195000
"2098","NB39","X",NA,NA,539000,4195000
"2328","NB49","C",NA,NA,541000,4195000
"2333","NB49","H",NA,NA,543000,4195000
"2338","NB49","M",NA,NA,545000,4195000
"2343","NB49","S",0,0,547000,4195000
"2348","NB49","X",NA,NA,549000,4195000
"2578","NB59","C",NA,NA,551000,4195000
"2583","NB59","H",NA,NA,553000,4195000
"2588","NB59","M",NA,NA,555000,4195000
"2593","NB59","S",NA,NA,557000,4195000
"2598","NB59","X",0,1,559000,4195000
"2828","NB69","C",0,1,561000,4195000
"2833","NB69","H",NA,NA,563000,4195000
"2838","NB69","M",0,0,565000,4195000
"2843","NB69","S",NA,NA,567000,4195000
"2848","NB69","X",0,0,569000,4195000
"3078","NB79","C",NA,NA,571000,4195000
"3083","NB79","H",NA,NA,573000,4195000
"3088","NB79","M",0,0,575000,4195000
"3093","NB79","S",NA,NA,577000,4195000
"3098","NB79","X",NA,NA,579000,4195000
"3328","NB89","C",NA,NA,581000,4195000
"3333","NB89","H",NA,NA,583000,4195000
"3338","NB89","M",NA,NA,585000,4195000
"3343","NB89","S",NA,NA,587000,4195000
"3348","NB89","X",0,0,589000,4195000
"3578","NB99","C",NA,NA,591000,4195000
"3583","NB99","H",NA,NA,593000,4195000
"3588","NB99","M",NA,NA,595000,4195000
"3593","NB99","S",1,0,597000,4195000
"3598","NB99","X",NA,NA,599000,4195000
"14553","PB09","C",NA,NA,601000,4195000
"14558","PB09","H",NA,NA,603000,4195000
"14563","PB09","M",0,0,605000,4195000
"14568","PB09","S",NA,NA,607000,4195000
"14573","PB09","X",0,1,609000,4195000
"14803","PB19","C",NA,NA,611000,4195000
"14808","PB19","H",NA,NA,613000,4195000
"14813","PB19","M",0,0,615000,4195000
"14818","PB19","S",NA,NA,617000,4195000
"14823","PB19","X",NA,NA,619000,4195000
"15053","PB29","C",0,0,621000,4195000
"15058","PB29","H",NA,NA,623000,4195000
"15063","PB29","M",NA,NA,625000,4195000
"15068","PB29","S",NA,NA,627000,4195000
"15073","PB29","X",NA,NA,629000,4195000
"15278","PB39","C",NA,NA,631000,4195000
"15283","PB39","H",NA,NA,633000,4195000
"15288","PB39","M",0,1,635000,4195000
"15293","PB39","S",NA,NA,637000,4195000
"15298","PB39","X",NA,NA,639000,4195000
"15378","PB49","C",0,1,641000,4195000
"15383","PB49","H",NA,NA,643000,4195000
"15388","PB49","M",0,0,645000,4195000
"15393","PB49","S",NA,NA,647000,4195000
"15398","PB49","X",0,1,649000,4195000
"20311","PB59","C",NA,NA,651000,4195000
"20320","PB59","H",1,0,653000,4195000
"20329","PB59","M",NA,NA,655000,4195000
"20338","PB59","S",0,1,657000,4195000
"20347","PB59","X",NA,NA,659000,4195000
"1577","NB19","B",NA,NA,511000,4193000
"1582","NB19","G",NA,NA,513000,4193000
"1587","NB19","L",NA,NA,515000,4193000
"1592","NB19","R",NA,NA,517000,4193000
"1597","NB19","W",1,1,519000,4193000
"1827","NB29","B",1,1,521000,4193000
"1832","NB29","G",NA,NA,523000,4193000
"1837","NB29","L",NA,NA,525000,4193000
"1842","NB29","R",0,0,527000,4193000
"1847","NB29","W",NA,NA,529000,4193000
"2077","NB39","B",NA,NA,531000,4193000
"2082","NB39","G",NA,NA,533000,4193000
"2087","NB39","L",NA,NA,535000,4193000
"2092","NB39","R",0,1,537000,4193000
"2097","NB39","W",NA,NA,539000,4193000
"2327","NB49","B",1,1,541000,4193000
"2332","NB49","G",NA,NA,543000,4193000
"2337","NB49","L",0,1,545000,4193000
"2342","NB49","R",NA,NA,547000,4193000
"2347","NB49","W",1,1,549000,4193000
"2577","NB59","B",0,1,551000,4193000
"2582","NB59","G",NA,NA,553000,4193000
"2587","NB59","L",NA,NA,555000,4193000
"2592","NB59","R",1,0,557000,4193000
"2597","NB59","W",NA,NA,559000,4193000
"2827","NB69","B",NA,NA,561000,4193000
"2832","NB69","G",NA,NA,563000,4193000
"2837","NB69","L",NA,NA,565000,4193000
"2842","NB69","R",NA,NA,567000,4193000
"2847","NB69","W",NA,NA,569000,4193000
"3077","NB79","B",NA,NA,571000,4193000
"3082","NB79","G",NA,NA,573000,4193000
"3087","NB79","L",NA,NA,575000,4193000
"3092","NB79","R",NA,NA,577000,4193000
"3097","NB79","W",0,0,579000,4193000
"3327","NB89","B",NA,NA,581000,4193000
"3332","NB89","G",0,0,583000,4193000
"3337","NB89","L",NA,NA,585000,4193000
"3342","NB89","R",0,0,587000,4193000
"3347","NB89","W",NA,NA,589000,4193000
"3577","NB99","B",0,1,591000,4193000
"3582","NB99","G",NA,NA,593000,4193000
"3587","NB99","L",0,0,595000,4193000
"3592","NB99","R",NA,NA,597000,4193000
"3597","NB99","W",NA,NA,599000,4193000
"14552","PB09","B",NA,NA,601000,4193000
"14557","PB09","G",0,1,603000,4193000
"14562","PB09","L",NA,NA,605000,4193000
"14567","PB09","R",NA,NA,607000,4193000
"14572","PB09","W",NA,NA,609000,4193000
"14802","PB19","B",NA,NA,611000,4193000
"14807","PB19","G",NA,NA,613000,4193000
"14812","PB19","L",NA,NA,615000,4193000
"14817","PB19","R",NA,NA,617000,4193000
"14822","PB19","W",0,0,619000,4193000
"15052","PB29","B",NA,NA,621000,4193000
"15057","PB29","G",NA,NA,623000,4193000
"15062","PB29","L",0,1,625000,4193000
"15067","PB29","R",NA,NA,627000,4193000
"15072","PB29","W",0,1,629000,4193000
"15277","PB39","B",0,1,631000,4193000
"15282","PB39","G",NA,NA,633000,4193000
"15287","PB39","L",NA,NA,635000,4193000
"15292","PB39","R",0,1,637000,4193000
"15297","PB39","W",NA,NA,639000,4193000
"15377","PB49","B",NA,NA,641000,4193000
"15382","PB49","G",0,0,643000,4193000
"15387","PB49","L",NA,NA,645000,4193000
"15392","PB49","R",NA,NA,647000,4193000
"15397","PB49","W",NA,NA,649000,4193000
"20309","PB59","B",NA,NA,651000,4193000
"20318","PB59","G",NA,NA,653000,4193000
"20327","PB59","L",0,1,655000,4193000
"20336","PB59","R",NA,NA,657000,4193000
"20345","PB59","W",NA,NA,659000,4193000
"1576","NB19","A",NA,NA,511000,4191000
"1581","NB19","F",NA,NA,513000,4191000
"1586","NB19","K",NA,NA,515000,4191000
"1591","NB19","Q",NA,NA,517000,4191000
"1596","NB19","V",1,1,519000,4191000
"1826","NB29","A",NA,NA,521000,4191000
"1831","NB29","F",0,1,523000,4191000
"1836","NB29","K",NA,NA,525000,4191000
"1841","NB29","Q",NA,NA,527000,4191000
"1846","NB29","V",NA,NA,529000,4191000
"2076","NB39","A",NA,NA,531000,4191000
"2081","NB39","F",0,1,533000,4191000
"2086","NB39","K",NA,NA,535000,4191000
"2091","NB39","Q",NA,NA,537000,4191000
"2096","NB39","V",NA,NA,539000,4191000
"2326","NB49","A",NA,NA,541000,4191000
"2331","NB49","F",NA,NA,543000,4191000
"2336","NB49","K",NA,NA,545000,4191000
"2341","NB49","Q",NA,NA,547000,4191000
"2346","NB49","V",NA,NA,549000,4191000
"2576","NB59","A",NA,NA,551000,4191000
"2581","NB59","F",NA,NA,553000,4191000
"2586","NB59","K",NA,NA,555000,4191000
"2591","NB59","Q",NA,NA,557000,4191000
"2596","NB59","V",1,1,559000,4191000
"2826","NB69","A",NA,NA,561000,4191000
"2831","NB69","F",NA,NA,563000,4191000
"2836","NB69","K",NA,NA,565000,4191000
"2841","NB69","Q",NA,NA,567000,4191000
"2846","NB69","V",0,0,569000,4191000
"3076","NB79","A",0,1,571000,4191000
"3081","NB79","F",NA,NA,573000,4191000
"3086","NB79","K",0,0,575000,4191000
"3091","NB79","Q",NA,NA,577000,4191000
"3096","NB79","V",NA,NA,579000,4191000
"3326","NB89","A",NA,NA,581000,4191000
"3331","NB89","F",NA,NA,583000,4191000
"3336","NB89","K",0,1,585000,4191000
"3341","NB89","Q",NA,NA,587000,4191000
"3346","NB89","V",NA,NA,589000,4191000
"3576","NB99","A",NA,NA,591000,4191000
"3581","NB99","F",0,0,593000,4191000
"3586","NB99","K",NA,NA,595000,4191000
"3591","NB99","Q",0,0,597000,4191000
"3596","NB99","V",NA,NA,599000,4191000
"14551","PB09","A",NA,NA,601000,4191000
"14556","PB09","F",NA,NA,603000,4191000
"14561","PB09","K",NA,NA,605000,4191000
"14566","PB09","Q",0,0,607000,4191000
"14571","PB09","V",NA,NA,609000,4191000
"14801","PB19","A",0,0,611000,4191000
"14806","PB19","F",NA,NA,613000,4191000
"14811","PB19","K",0,0,615000,4191000
"14816","PB19","Q",NA,NA,617000,4191000
"14821","PB19","V",NA,NA,619000,4191000
"15051","PB29","A",NA,NA,621000,4191000
"15056","PB29","F",0,0,623000,4191000
"15061","PB29","K",NA,NA,625000,4191000
"15066","PB29","Q",NA,NA,627000,4191000
"15071","PB29","V",NA,NA,629000,4191000
"15276","PB39","A",NA,NA,631000,4191000
"15281","PB39","F",NA,NA,633000,4191000
"15286","PB39","K",NA,NA,635000,4191000
"15291","PB39","Q",NA,NA,637000,4191000
"15296","PB39","V",0,0,639000,4191000
"15376","PB49","A",NA,NA,641000,4191000
"15381","PB49","F",NA,NA,643000,4191000
"15386","PB49","K",NA,NA,645000,4191000
"15391","PB49","Q",NA,NA,647000,4191000
"15396","PB49","V",NA,NA,649000,4191000
"20307","PB59","A",NA,NA,651000,4191000
"20316","PB59","F",0,1,653000,4191000
"20325","PB59","K",NA,NA,655000,4191000
"20334","PB59","Q",NA,NA,657000,4191000
"20343","PB59","V",0,1,659000,4191000
"1555","NB18","E",NA,NA,511000,4189000
"1560","NB18","J",NA,NA,513000,4189000
"1565","NB18","P",NA,NA,515000,4189000
"1570","NB18","U",NA,NA,517000,4189000
"1575","NB18","Z",0,0,519000,4189000
"1805","NB28","E",NA,NA,521000,4189000
"1810","NB28","J",NA,NA,523000,4189000
"1815","NB28","P",NA,NA,525000,4189000
"1820","NB28","U",NA,NA,527000,4189000
"1825","NB28","Z",NA,NA,529000,4189000
"2055","NB38","E",NA,NA,531000,4189000
"2060","NB38","J",0,0,533000,4189000
"2065","NB38","P",NA,NA,535000,4189000
"2070","NB38","U",NA,NA,537000,4189000
"2075","NB38","Z",NA,NA,539000,4189000
"2305","NB48","E",0,0,541000,4189000
"2310","NB48","J",NA,NA,543000,4189000
"2315","NB48","P",1,1,545000,4189000
"2320","NB48","U",NA,NA,547000,4189000
"2325","NB48","Z",NA,NA,549000,4189000
"2555","NB58","E",NA,NA,551000,4189000
"2560","NB58","J",NA,NA,553000,4189000
"2565","NB58","P",0,1,555000,4189000
"2570","NB58","U",NA,NA,557000,4189000
"2575","NB58","Z",0,0,559000,4189000
"2805","NB68","E",NA,NA,561000,4189000
"2810","NB68","J",NA,NA,563000,4189000
"2815","NB68","P",NA,NA,565000,4189000
"2820","NB68","U",0,0,567000,4189000
"2825","NB68","Z",NA,NA,569000,4189000
"3055","NB78","E",NA,NA,571000,4189000
"3060","NB78","J",NA,NA,573000,4189000
"3065","NB78","P",NA,NA,575000,4189000
"3070","NB78","U",NA,NA,577000,4189000
"3075","NB78","Z",NA,NA,579000,4189000
"3305","NB88","E",NA,NA,581000,4189000
"3310","NB88","J",0,0,583000,4189000
"3315","NB88","P",NA,NA,585000,4189000
"3320","NB88","U",NA,NA,587000,4189000
"3325","NB88","Z",NA,NA,589000,4189000
"3555","NB98","E",NA,NA,591000,4189000
"3560","NB98","J",NA,NA,593000,4189000
"3565","NB98","P",0,0,595000,4189000
"3570","NB98","U",NA,NA,597000,4189000
"3575","NB98","Z",0,0,599000,4189000
"14530","PB08","E",NA,NA,601000,4189000
"14535","PB08","J",NA,NA,603000,4189000
"14540","PB08","P",NA,NA,605000,4189000
"14545","PB08","U",NA,NA,607000,4189000
"14550","PB08","Z",NA,NA,609000,4189000
"14780","PB18","E",NA,NA,611000,4189000
"14785","PB18","J",NA,NA,613000,4189000
"14790","PB18","P",NA,NA,615000,4189000
"14795","PB18","U",NA,NA,617000,4189000
"14800","PB18","Z",NA,NA,619000,4189000
"15030","PB28","E",NA,NA,621000,4189000
"15035","PB28","J",NA,NA,623000,4189000
"15040","PB28","P",NA,NA,625000,4189000
"15045","PB28","U",NA,NA,627000,4189000
"15050","PB28","Z",0,1,629000,4189000
"15255","PB38","E",NA,NA,631000,4189000
"15260","PB38","J",NA,NA,633000,4189000
"15265","PB38","P",0,0,635000,4189000
"15270","PB38","U",NA,NA,637000,4189000
"15275","PB38","Z",NA,NA,639000,4189000
"15355","PB48","E",0,0,641000,4189000
"15360","PB48","J",NA,NA,643000,4189000
"15365","PB48","P",0,0,645000,4189000
"15370","PB48","U",NA,NA,647000,4189000
"15375","PB48","Z",0,1,649000,4189000
"1554","NB18","D",NA,NA,511000,4187000
"1559","NB18","I",NA,NA,513000,4187000
"1564","NB18","N",NA,NA,515000,4187000
"1569","NB18","T",NA,NA,517000,4187000
"1574","NB18","Y",0,1,519000,4187000
"1804","NB28","D",1,1,521000,4187000
"1809","NB28","I",NA,NA,523000,4187000
"1814","NB28","N",0,0,525000,4187000
"1819","NB28","T",NA,NA,527000,4187000
"1824","NB28","Y",NA,NA,529000,4187000
"2054","NB38","D",0,1,531000,4187000
"2059","NB38","I",NA,NA,533000,4187000
"2064","NB38","N",NA,NA,535000,4187000
"2069","NB38","T",NA,NA,537000,4187000
"2074","NB38","Y",1,0,539000,4187000
"2304","NB48","D",NA,NA,541000,4187000
"2309","NB48","I",1,0,543000,4187000
"2314","NB48","N",NA,NA,545000,4187000
"2319","NB48","T",0,1,547000,4187000
"2324","NB48","Y",NA,NA,549000,4187000
"2554","NB58","D",0,0,551000,4187000
"2559","NB58","I",NA,NA,553000,4187000
"2564","NB58","N",NA,NA,555000,4187000
"2569","NB58","T",NA,NA,557000,4187000
"2574","NB58","Y",NA,NA,559000,4187000
"2804","NB68","D",NA,NA,561000,4187000
"2809","NB68","I",NA,NA,563000,4187000
"2814","NB68","N",NA,NA,565000,4187000
"2819","NB68","T",NA,NA,567000,4187000
"2824","NB68","Y",NA,NA,569000,4187000
"3054","NB78","D",NA,NA,571000,4187000
"3059","NB78","I",NA,NA,573000,4187000
"3064","NB78","N",NA,NA,575000,4187000
"3069","NB78","T",NA,NA,577000,4187000
"3074","NB78","Y",NA,NA,579000,4187000
"3304","NB88","D",0,1,581000,4187000
"3309","NB88","I",NA,NA,583000,4187000
"3314","NB88","N",NA,NA,585000,4187000
"3319","NB88","T",NA,NA,587000,4187000
"3324","NB88","Y",NA,NA,589000,4187000
"3554","NB98","D",NA,NA,591000,4187000
"3559","NB98","I",0,0,593000,4187000
"3564","NB98","N",NA,NA,595000,4187000
"3569","NB98","T",NA,NA,597000,4187000
"3574","NB98","Y",NA,NA,599000,4187000
"14529","PB08","D",NA,NA,601000,4187000
"14534","PB08","I",0,0,603000,4187000
"14539","PB08","N",NA,NA,605000,4187000
"14544","PB08","T",NA,NA,607000,4187000
"14549","PB08","Y",NA,NA,609000,4187000
"14779","PB18","D",NA,NA,611000,4187000
"14784","PB18","I",NA,NA,613000,4187000
"14789","PB18","N",0,1,615000,4187000
"14794","PB18","T",NA,NA,617000,4187000
"14799","PB18","Y",0,0,619000,4187000
"15029","PB28","D",NA,NA,621000,4187000
"15034","PB28","I",0,1,623000,4187000
"15039","PB28","N",NA,NA,625000,4187000
"15044","PB28","T",NA,NA,627000,4187000
"15049","PB28","Y",NA,NA,629000,4187000
"15254","PB38","D",0,1,631000,4187000
"15259","PB38","I",NA,NA,633000,4187000
"15264","PB38","N",NA,NA,635000,4187000
"15269","PB38","T",NA,NA,637000,4187000
"15274","PB38","Y",NA,NA,639000,4187000
"15354","PB48","D",NA,NA,641000,4187000
"15359","PB48","I",0,0,643000,4187000
"15364","PB48","N",NA,NA,645000,4187000
"15369","PB48","T",0,1,647000,4187000
"15374","PB48","Y",NA,NA,649000,4187000
"1553","NB18","C",NA,NA,511000,4185000
"1558","NB18","H",NA,NA,513000,4185000
"1563","NB18","M",NA,NA,515000,4185000
"1568","NB18","S",NA,NA,517000,4185000
"1573","NB18","X",1,0,519000,4185000
"1803","NB28","C",NA,NA,521000,4185000
"1808","NB28","H",0,0,523000,4185000
"1813","NB28","M",NA,NA,525000,4185000
"1818","NB28","S",NA,NA,527000,4185000
"1823","NB28","X",NA,NA,529000,4185000
"2053","NB38","C",NA,NA,531000,4185000
"2058","NB38","H",NA,NA,533000,4185000
"2063","NB38","M",0,0,535000,4185000
"2068","NB38","S",NA,NA,537000,4185000
"2073","NB38","X",NA,NA,539000,4185000
"2303","NB48","C",NA,NA,541000,4185000
"2308","NB48","H",NA,NA,543000,4185000
"2313","NB48","M",NA,NA,545000,4185000
"2318","NB48","S",NA,NA,547000,4185000
"2323","NB48","X",NA,NA,549000,4185000
"2553","NB58","C",NA,NA,551000,4185000
"2558","NB58","H",0,0,553000,4185000
"2563","NB58","M",NA,NA,555000,4185000
"2568","NB58","S",NA,NA,557000,4185000
"2573","NB58","X",NA,NA,559000,4185000
"2803","NB68","C",NA,NA,561000,4185000
"2808","NB68","H",NA,NA,563000,4185000
"2813","NB68","M",0,0,565000,4185000
"2818","NB68","S",NA,NA,567000,4185000
"2823","NB68","X",NA,NA,569000,4185000
"3053","NB78","C",NA,NA,571000,4185000
"3058","NB78","H",NA,NA,573000,4185000
"3063","NB78","M",NA,NA,575000,4185000
"3068","NB78","S",NA,NA,577000,4185000
"3073","NB78","X",NA,NA,579000,4185000
"3303","NB88","C",NA,NA,581000,4185000
"3308","NB88","H",NA,NA,583000,4185000
"3313","NB88","M",0,0,585000,4185000
"3318","NB88","S",NA,NA,587000,4185000
"3323","NB88","X",0,1,589000,4185000
"3553","NB98","C",NA,NA,591000,4185000
"3558","NB98","H",NA,NA,593000,4185000
"3563","NB98","M",NA,NA,595000,4185000
"3568","NB98","S",0,0,597000,4185000
"3573","NB98","X",NA,NA,599000,4185000
"14528","PB08","C",0,1,601000,4185000
"14533","PB08","H",NA,NA,603000,4185000
"14538","PB08","M",NA,NA,605000,4185000
"14543","PB08","S",NA,NA,607000,4185000
"14548","PB08","X",0,1,609000,4185000
"14778","PB18","C",NA,NA,611000,4185000
"14783","PB18","H",0,1,613000,4185000
"14788","PB18","M",NA,NA,615000,4185000
"14793","PB18","S",NA,NA,617000,4185000
"14798","PB18","X",NA,NA,619000,4185000
"15028","PB28","C",0,1,621000,4185000
"15033","PB28","H",NA,NA,623000,4185000
"15038","PB28","M",NA,NA,625000,4185000
"15043","PB28","S",0,1,627000,4185000
"15048","PB28","X",NA,NA,629000,4185000
"15253","PB38","C",NA,NA,631000,4185000
"15258","PB38","H",NA,NA,633000,4185000
"15263","PB38","M",0,0,635000,4185000
"15268","PB38","S",NA,NA,637000,4185000
"15273","PB38","X",0,1,639000,4185000
"15353","PB48","C",0,0,641000,4185000
"15358","PB48","H",NA,NA,643000,4185000
"15363","PB48","M",NA,NA,645000,4185000
"15368","PB48","S",NA,NA,647000,4185000
"15373","PB48","X",NA,NA,649000,4185000
"1552","NB18","B",NA,NA,511000,4183000
"1557","NB18","G",NA,NA,513000,4183000
"1562","NB18","L",NA,NA,515000,4183000
"1567","NB18","R",NA,NA,517000,4183000
"1572","NB18","W",0,0,519000,4183000
"1802","NB28","B",0,0,521000,4183000
"1807","NB28","G",NA,NA,523000,4183000
"1812","NB28","L",NA,NA,525000,4183000
"1817","NB28","R",0,1,527000,4183000
"1822","NB28","W",NA,NA,529000,4183000
"2052","NB38","B",0,1,531000,4183000
"2057","NB38","G",NA,NA,533000,4183000
"2062","NB38","L",NA,NA,535000,4183000
"2067","NB38","R",NA,NA,537000,4183000
"2072","NB38","W",NA,NA,539000,4183000
"2302","NB48","B",0,1,541000,4183000
"2307","NB48","G",NA,NA,543000,4183000
"2312","NB48","L",0,0,545000,4183000
"2317","NB48","R",NA,NA,547000,4183000
"2322","NB48","W",NA,NA,549000,4183000
"2552","NB58","B",NA,NA,551000,4183000
"2557","NB58","G",NA,NA,553000,4183000
"2562","NB58","L",NA,NA,555000,4183000
"2567","NB58","R",0,0,557000,4183000
"2572","NB58","W",NA,NA,559000,4183000
"2802","NB68","B",NA,NA,561000,4183000
"2807","NB68","G",NA,NA,563000,4183000
"2812","NB68","L",NA,NA,565000,4183000
"2817","NB68","R",0,1,567000,4183000
"2822","NB68","W",NA,NA,569000,4183000
"3052","NB78","B",NA,NA,571000,4183000
"3057","NB78","G",NA,NA,573000,4183000
"3062","NB78","L",NA,NA,575000,4183000
"3067","NB78","R",NA,NA,577000,4183000
"3072","NB78","W",NA,NA,579000,4183000
"3302","NB88","B",NA,NA,581000,4183000
"3307","NB88","G",NA,NA,583000,4183000
"3312","NB88","L",NA,NA,585000,4183000
"3317","NB88","R",NA,NA,587000,4183000
"3322","NB88","W",NA,NA,589000,4183000
"3552","NB98","B",NA,NA,591000,4183000
"3557","NB98","G",NA,NA,593000,4183000
"3562","NB98","L",0,1,595000,4183000
"3567","NB98","R",NA,NA,597000,4183000
"3572","NB98","W",NA,NA,599000,4183000
"14527","PB08","B",NA,NA,601000,4183000
"14532","PB08","G",NA,NA,603000,4183000
"14537","PB08","L",NA,NA,605000,4183000
"14542","PB08","R",0,1,607000,4183000
"14547","PB08","W",NA,NA,609000,4183000
