"","lon","lat","jul.day","bath","chl","chl.sw"
"11178",11.3,57.87,280,96,1.8,7.94687642
"11179",11.3,57.87,323,96,2.13333333,0
"11180",11.3,57.87,347,96,0.2,0
"11181",11.3,57.87,45,96,0.8,3.4460947
"11182",11.3,57.87,75,96,9.4,5.44543939
"11183",11.3,57.87,109,96,1.2,3.22947209
"11184",11.3,57.87,153,96,0.36666667,4.67735141
"11185",11.3,57.87,19,96,0.05,0.460193
"11186",11.3,57.87,202,96,0.06666667,3.87202289
"11187",11.3,57.87,236,96,0.56666667,4.24980989
"11188",11.3,57.87,44,96,2.26666667,3.35714488
"11189",11.3,57.87,48,96,2.63333333,3.71294415
"11190",11.3,57.87,78,96,1.9,4.98199942
"11191",11.3,58,266,49,1.4,3.58689296
"11192",11.3,58,272,49,1.3,3.07131267
"11193",11.3,58,132,49,1.05,4.08220542
"11194",11.302,57,183,16,0.382,3.09013593
"11195",11.32,57.53,267,51,0.95,2.90236552
"11196",11.325,57.53,133,51,2.3,3.18105542
"11197",11.325,57.53,168,51,0.9,2.57107345
"11198",11.325,57.53,126,51,1.4,4.09662234
"11199",11.325,57.533,159,51,1.6,2.98538262
"11200",11.325,57.533,165,51,0.8,2.74863453
"11201",11.325,57.533,168,51,1.05,2.57107345
"11202",11.325,57.533,171,51,1.4,2.55679852
"11203",11.325,57.533,253,51,1.3,2.4498051
"11204",11.325,57.533,255,51,0.7,2.61796314
"11205",11.325,57.533,137,51,1.4,2.4266101
"11206",11.325,57.533,14,51,0.8,0
"11207",11.325,57.533,16,51,0.6,0
"11208",11.325,57.533,18,51,2,0.2930286
"11209",11.33,54.57,11,10,0.6,0.460193
"11210",11.33,54.57,123,10,1.75,4.70421128
"11211",11.33,54.57,172,10,1.9,5.1688614
"11212",11.33,54.57,200,10,2.3,4.58022356
"11213",11.33,54.57,234,10,5.15,3.6138425
"11214",11.33,54.57,270,10,4.5,3.13102031
"11215",11.33,54.57,291,10,6.75,3.70539197
"11216",11.33,54.57,312,10,2.9,2.53719774
"11217",11.33,54.57,53,10,1.4,3.36949454
"11218",11.33,54.57,79,10,1.4,4.59930314
"11219",11.33,54.57,10,10,1.6,0.2300965
"11220",11.33,54.57,122,10,1.65,4.46058816
"11221",11.33,54.57,171,10,1.75,5.29892179
"11222",11.33,54.57,199,10,2.6,4.64188767
"11223",11.33,54.57,234,10,2.45,3.6138425
"11224",11.33,54.57,262,10,7.35,3.42501968
"11225",11.33,54.57,283,10,3.35,6.32804408
"11226",11.33,54.57,311,10,3.05,2.64778538
"11227",11.33,54.57,51,10,0.9,3.3985862
"11228",11.33,54.57,80,10,4.75,4.63832728
"11229",11.33,54.57,16,10,0.8,1.6106755
"11230",11.33,54.57,169,10,1.85,5.55904257
"11231",11.33,54.57,197,10,5.7,4.76521589
"11232",11.33,54.57,232,10,6.15,3.70983262
"11233",11.33,54.57,260,10,4.5,3.57576939
"11234",11.33,54.57,281,10,4.55,7.07945784
"11235",11.33,54.57,309,10,2.15,2.86896065
"11236",11.33,54.57,51,10,1.05,3.3985862
"11237",11.33,54.57,78,10,3.55,4.560279
"11238",11.33,54.57,119,10,0.85,4.14659896
"11239",11.33,54.57,14,10,1.8,1.1504825
"11240",11.33,54.57,168,10,2.3,5.3733876
"11241",11.33,54.57,196,10,2.2,4.82688
"11242",11.33,54.57,238,10,2.55,3.87667695
"11243",11.33,54.57,287,10,6.4,4.82521654
"11244",11.33,54.57,315,10,3.2,3.03038849
"11245",11.33,54.57,48,10,1.4,3.35972207
"11246",11.33,54.57,77,10,3.2,4.52125487
"11247",11.33,54.57,125,10,1.4,5.19145753
"11248",11.33,54.57,13,10,0.8,0.920386
"11249",11.33,54.57,167,10,3.5,5.18773262
"11250",11.33,54.57,195,10,0.95,4.88854411
"11251",11.33,54.57,230,10,4.7,4.03323006
"11252",11.33,54.57,258,10,5.2,3.72651911
"11253",11.33,54.57,286,10,5.3,5.20092343
"11254",11.33,54.57,314,10,2.05,2.72849929
"11255",11.33,54.57,48,10,0.7,3.35972207
"11256",11.33,54.57,76,10,6.25,4.48223073
"11257",11.33,57.53,121,51,2.35,4.36515832
"11258",11.33,57.53,150,51,1.75,2.74494994
"11259",11.33,57.53,153,51,3.5,2.98538262
"11260",11.33,57.53,156,51,3.85,2.98538262
"11261",11.33,57.53,169,51,0.2,2.51188643
"11262",11.33,57.53,198,51,4.65,2.39033963
"11263",11.33,57.53,226,51,0.55,1.85143498
"11264",11.33,57.53,268,51,2.4,3.09760506
"11265",11.33,57.53,289,51,3.25,2.8840315
"11266",11.33,57.53,310,51,4.3,1.94550015
"11267",11.33,57.53,44,51,1.2,3.69339647
"11268",11.33,57.53,80,51,7.9,4.0700472
"11269",11.33,57.53,9,51,2.1,0
"11270",11.33,57.53,120,51,1.3,4.16777868
"11271",11.33,57.53,169,51,1.25,2.51188643
"11272",11.33,57.53,197,51,1.1,2.34982403
"11273",11.33,57.53,232,51,0.55,2.65259457
"11274",11.33,57.53,260,51,1.35,2.68328314
"11275",11.33,57.53,281,51,1.15,6.38263486
"11276",11.33,57.53,309,51,3.4,2.59400019
"11277",11.33,57.53,43,51,9.35,3.64497561
"11278",11.33,57.53,78,51,1.4,4.3391401
"11279",11.33,57.53,8,51,1,0
"11280",11.33,57.53,15,51,0.45,0
"11281",11.33,57.53,167,51,1.45,2.63026048
"11282",11.33,57.53,195,51,0.85,2.26879283
"11283",11.33,57.53,230,51,1.4,2.38554138
"11284",11.33,57.53,258,51,1.2,2.75184183
"11285",11.33,57.53,279,51,1.05,5.80542684
"11286",11.33,57.53,42,51,1.2,3.59655475
"11287",11.33,57.53,63,51,5.05,4.36515832
"11288",11.33,57.53,65,51,4.45,4.36515832
"11289",11.33,57.53,70,51,9.45,4.76935458
"11290",11.33,57.53,76,51,6.7,4.60823299
"11291",11.33,57.53,117,51,1.25,3.57563975
"11292",11.33,57.53,12,51,0.7,0
"11293",11.33,57.53,166,51,1.45,2.6894475
"11294",11.33,57.53,194,51,0.95,2.22827722
"11295",11.33,57.53,236,51,3.05,2.9409114
"11296",11.33,57.53,271,51,3.3,3.68332369
"11297",11.33,57.53,285,51,4,4.63333318
"11298",11.33,57.53,313,51,4.5,0
"11299",11.33,57.53,40,51,1.15,3.44105901
"11300",11.33,57.53,75,51,13.85,4.74277944
"11301",11.33,57.53,11,51,0.65,0
"11302",11.33,57.53,123,51,1.85,4.25774393
"11303",11.33,57.53,165,51,2.65,2.74863453
"11304",11.33,57.53,193,51,0.7,2.18776162
"11305",11.33,57.53,228,51,1.55,2.11848818
"11306",11.33,57.53,256,51,2.6,2.70204215
"11307",11.33,57.53,284,51,5,5.0706586
"11308",11.33,57.53,312,51,6.8,0.64850005
"11309",11.33,57.53,74,51,1.7,4.87732589
"11310",11.33,57.67,65,51,7.7,2.6915348
"11311",11.335,57.507,116,51,1,3.3782601
"11312",11.335,57.657,133,51,1.1,3.52834656
"11313",11.337,57.84,132,96,1.8,4.45178753
"11314",11.34,57.675,120,51,0.8,4.16777868
"11315",11.37,57.48,62,19,7.15,5.75521136
"11316",11.37,57.63,70,51,10.6,5.3813948
"11317",11.37,57.65,267,51,0.95,3.21726489
"11318",11.37,57.82,69,96,11.05,4.57775827
"11319",11.372,57.208,127,16,0.6,4.63765342
"11320",11.38,57.53,126,51,1.75,3.87734485
"11321",11.3983,57.675,290,51,2.7,4.11830414
"11322",11.4,57.73,68,51,10.7,4.30019843
"11323",11.42,57.6,65,51,5.45,4.07380278
"11324",11.43,57.53,63,51,6.4,5.42225001
"11325",11.43,57.538,133,51,1,3.5015431
"11326",11.43,57.538,126,51,2.1,3.87734485
"11327",11.43,57.57,70,51,10.5,5.68114057
"11328",11.43,57.82,69,96,12.1,6.29882404
"11329",11.43,57.95,266,96,2.1,3.47778998
"11330",11.43,57.97,273,96,1,2.98538262
"11331",11.433,57.538,159,51,1.7,2.6915348
"11332",11.433,57.538,165,51,1.15,2.60171062
"11333",11.433,57.538,168,51,0.9,2.53434248
"11334",11.433,57.538,171,51,1.3,2.37702051
"11335",11.433,57.538,253,51,1.1,2.73882799
"11336",11.433,57.538,255,51,0.85,2.76247458
"11337",11.433,57.538,137,51,1.05,2.78612117
"11338",11.433,57.538,14,51,1.2,0
"11339",11.433,57.538,16,51,1.35,0
"11340",11.433,57.538,18,51,2.8,0.28308054
"11341",11.45,57.82,272,96,1.15,4.72844581
"11342",11.475,57.542,126,51,2.1,3.87734485
"11343",11.48,57.52,65,51,7.9,5.55904257
"11344",11.48,57.7,65,51,7.85,3.19889511
"11345",11.5,57.33,62,29,3.2,7.25916882
"11346",11.525,57.55,159,1,1.4,3.34333226
"11347",11.525,57.55,165,1,1.1,3.48790588
"11348",11.525,57.55,168,1,0.75,3.53307689
"11349",11.525,57.55,171,1,1.45,3.31114031
"11350",11.525,57.55,253,1,1.95,2.94618135
"11351",11.525,57.55,255,1,1.05,3.24715762
"11352",11.525,57.55,133,1,0.85,3.87331289
"11353",11.525,57.55,137,1,1.1,3.672823
"11354",11.525,57.55,14,1,0.95,0
"11355",11.525,57.55,141,1,4.46666667,3.27842725
"11356",11.525,57.55,16,1,1.95,0
"11357",11.525,57.55,168,1,1,3.53307689
"11358",11.525,57.55,18,1,3.4,1.43519203
"11359",11.525,57.55,249,1,0.65,2.34422882
"11360",11.525,57.55,308,1,2.4,2.54612674
"11361",11.525,57.55,126,1,2.3,4.07380278
"11362",11.525,57.55,138,1,0.5,3.57422407
"11363",11.525,57.55,306,1,2.46666667,3.56457743
"11364",11.525,57.55,90,1,1.03333333,3.15953716
"11365",11.525,57.55,106,1,0.8,2.79835996
"11366",11.525,57.55,152,1,1.86666667,3.06451244
"11367",11.525,57.55,350,1,1.06666667,0
"11368",11.525,57.55,101,1,1.33333333,2.83507634
"11369",11.525,57.55,84,1,8.9,3.83518881
"11370",11.525,57.55,84,1,3.03333333,3.83518881
"11371",11.53,57.55,121,1,3.1,4.07380278
"11372",11.53,57.55,150,1,2.35,3.01294646
"11373",11.53,57.55,153,1,3.15,3.09029543
"11374",11.53,57.55,156,1,4.3,3.21681384
"11375",11.53,57.55,169,1,0.2,3.54813389
"11376",11.53,57.55,198,1,3.2,3.16874212
"11377",11.53,57.55,226,1,0.5,2.51030309
"11378",11.53,57.55,268,1,3.6,3.97183697
"11379",11.53,57.55,289,1,3.5,4.36515832
"11380",11.53,57.55,310,1,4.25,1.52767604
"11381",11.53,57.55,44,1,0.8,3.56836902
"11382",11.53,57.55,80,1,5.75,4.48767376
"11383",11.53,57.55,9,1,2.45,0
"11384",11.53,57.55,120,1,0.75,3.92508137
"11385",11.53,57.55,169,1,0.7,3.54813389
"11386",11.53,57.55,197,1,0.6,2.9576915
"11387",11.53,57.55,232,1,0.55,3.50674873
"11388",11.53,57.55,260,1,0.95,3.74525972
"11389",11.53,57.55,281,1,1.1,7.32824533
"11390",11.53,57.55,309,1,2.25,2.03690139
"11391",11.53,57.55,43,1,10.6,3.40901115
"11392",11.53,57.55,78,1,0.9,5.02909122
"11393",11.53,57.55,8,1,1.15,0
"11394",11.53,57.55,14,1,0.35,0
"11395",11.53,57.55,167,1,1.4,3.51801989
"11396",11.53,57.55,195,1,0.7,2.53559027
"11397",11.53,57.55,230,1,1.2,3.17460018
"11398",11.53,57.55,258,1,1.25,3.6138425
"11399",11.53,57.55,267,1,0.75,4.00582557
"11400",11.53,57.55,279,1,1,6.44665749
"11401",11.53,57.55,307,1,2.25,3.05535208
"11402",11.53,57.55,42,1,0.45,3.24965329
"11403",11.53,57.55,63,1,6.55,4.88426084
"11404",11.53,57.55,65,1,6.1,4.84172368
"11405",11.53,57.55,70,1,11.85,5.80479317
"11406",11.53,57.55,76,1,6.2,5.57050868
"11407",11.53,57.55,117,1,1.15,3.47891714
"11408",11.53,57.55,12,1,0.7,0
"11409",11.53,57.55,166,1,1.15,3.50296288
"11410",11.53,57.55,194,1,1.2,2.32453966
"11411",11.53,57.55,236,1,4,3.58089358
"11412",11.53,57.55,271,1,2.65,3.86987117
"11413",11.53,57.55,285,1,3.85,5.84670183
"11414",11.53,57.55,313,1,4,0
"11415",11.53,57.55,40,1,0.75,2.86690435
"11416",11.53,57.55,75,1,16.5,5.84121741
"11417",11.53,57.55,11,1,0.8,0
"11418",11.53,57.55,123,1,1.45,4.07380278
"11419",11.53,57.55,165,1,1.3,3.48790588
"11420",11.53,57.55,193,1,1.55,2.11348904
"11421",11.53,57.55,228,1,2.4,2.84245164
"11422",11.53,57.55,256,1,4.5,3.39764576
"11423",11.53,57.55,284,1,8.05,6.2170877
"11424",11.53,57.55,312,1,4.9,0.50922535
"11425",11.53,57.55,39,1,0.65,2.64351327
"11426",11.53,57.55,74,1,5.15,6.11192613
"11427",11.533,74.75,202,2278,1.125,0.99320757
"11428",11.55,57.45,65,29,7.6,3.19889511
"11429",11.55,57.72,69,1,9.65,5.29806152
"11430",11.57,57.27,264,29,0.6,2.36983668
"11431",11.57,57.68,69,1,11.45,5.29806152
"11432",11.58,57.68,267,1,1.75,4.57086884
"11433",11.595,57.553,126,1,2.6,4.07380278
"11434",11.6108,69.24,202,2873,1.2,1.00848833
"11435",11.6148,69.232,130,2873,1,1.25653463
"11436",11.6185,57.5107,116,1,0.6,3.33019573
"11437",11.62,57.37,65,29,6.65,5.75439937
"11438",11.62,69.23,126,2873,5.6,1.46544689
"11439",11.6205,69.2325,192,2873,0.575,0.96201485
"11440",11.63,57.2,61,40,3.05,4.56175057
"11441",11.635,57.168,126,40,0.5,3.80189396
"11442",11.65,56.953,44,31,0.43333333,2.29599049
"11443",11.65,57.2,121,40,1.1,3.80189396
"11444",11.65,57.2,171,40,1.4,3.04712358
"11445",11.65,57.2,198,40,9.25,2.50418553
"11446",11.65,57.2,226,40,0.85,2.16328871
"11447",11.65,57.2,268,40,2.75,2.80172773
"11448",11.65,57.2,289,40,3.8,4.67735141
"11449",11.65,57.2,310,40,4.15,9.3586231
"11450",11.65,57.2,120,40,1.1,3.64064302
"11451",11.65,57.2,169,40,1,3.42767787
"11452",11.65,57.2,197,40,0.75,2.47219419
"11453",11.65,57.2,231,40,0.5,2.41228708
"11454",11.65,57.2,260,40,0.7,2.57925457
"11455",11.65,57.2,281,40,1.4,3.42767787
"11456",11.65,57.2,309,40,2.7,8.083975
"11457",11.65,57.2,78,40,3.9,4.45341414
"11458",11.65,57.2,8,40,1.9,0
"11459",11.65,57.2,14,40,0.75,0
"11460",11.65,57.2,167,40,1.5,3.29176627
"11461",11.65,57.2,195,40,0.9,2.4082115
"11462",11.65,57.2,230,40,1.2,2.36248741
"11463",11.65,57.2,279,40,1.15,3.31710405
"11464",11.65,57.2,307,40,2.6,5.53467881
"11465",11.65,57.2,42,40,1,3.80189396
"11466",11.65,57.2,76,40,6,4.97380824
"11467",11.65,57.2,117,40,0.85,3.1568902
"11468",11.65,57.2,12,40,0.6,0
"11469",11.65,57.2,166,40,1.4,3.22381048
"11470",11.65,57.2,194,40,1.35,2.37622016
"11471",11.65,57.2,236,40,1.55,2.44901483
"11472",11.65,57.2,40,40,1.1,3.59084335
"11473",11.65,57.2,75,40,6.5,5.23400528
"11474",11.652,56.833,125,31,0.7,3.58204911
"11475",11.667,57.192,46,40,0.53333333,3.80189396
"11476",11.667,57.562,253,1,3.1,2.94618135
"11477",11.667,57.562,255,1,0.75,3.24715762
"11478",11.667,57.562,14,1,1,0
"11479",11.667,57.562,16,1,1.55,0
"11480",11.667,57.562,18,1,1.55,1.43519203
"11481",11.67,57.18,271,40,1.25,2.91192067
"11482",11.67,57.18,285,40,3.6,4.05251464
"11483",11.67,57.18,313,40,5,13.18256739
"11484",11.67,57.18,11,40,0.6,0
"11485",11.67,57.18,123,40,1.15,3.80189396
"11486",11.67,57.18,165,40,1.7,3.15585468
"11487",11.67,57.18,193,40,1.45,2.34422882
"11488",11.67,57.18,228,40,1,2.26288806
"11489",11.67,57.18,256,40,2.5,2.52292057
"11490",11.67,57.18,284,40,3.85,3.89630545
"11491",11.67,57.18,312,40,5.45,11.90791929
"11492",11.67,57.18,39,40,0.65,3.37979273
"11493",11.67,57.18,74,40,10.5,5.49420233
"11494",11.67,57.18,154,40,9.5,2.63564356
"11495",11.67,57.18,237,40,20.66666667,2.42805762
"11496",11.67,57.192,141,40,1.86666667,2.80109093
"11497",11.67,57.192,249,40,0.7,2.60015956
"11498",11.67,57.192,308,40,2.5,6.80932691
"11499",11.67,57.192,138,40,0.5,3.01799431
"11500",11.67,57.192,306,40,2.46666667,4.26003071
"11501",11.67,57.192,90,40,1.5,3.58689296
"11502",11.67,57.192,109,40,1.56666667,2.556023
"11503",11.67,57.192,152,40,2.43333333,2.58912542
"11504",11.67,57.192,186,40,0.4,2.27459237
"11505",11.67,57.192,191,40,1.36666667,2.32433269
"11506",11.67,57.192,215,40,0.73333333,2.49706008
"11507",11.67,57.192,239,40,1.53333333,2.38614322
"11508",11.67,57.192,259,40,1.5,2.55679852
"11509",11.67,57.192,281,40,3.66666667,3.42767787
"11510",11.67,57.192,319,40,5.06666667,3.29564185
"11511",11.67,57.192,83,40,4.76666667,3.672823
"11512",11.67,57.192,101,40,1.2,2.79277109
"11513",11.67,57.192,106,40,1.66666667,2.58912542
"11514",11.67,57.192,118,40,1.36666667,3.31814114
"11515",11.67,57.192,146,40,1.66666667,2.52292057
"11516",11.67,57.192,230,40,1.8,2.36248741
"11517",11.67,57.192,245,40,1.56666667,2.47219419
"11518",11.67,57.192,262,40,1.43333333,2.62416666
"11519",11.67,57.192,300,40,0.3,3.57920645
"11520",11.67,57.192,346,40,2.63333333,0
"11521",11.67,57.192,38,40,0.73333333,3.16874212
"11522",11.67,57.192,52,40,0.86666667,3.85199651
"11523",11.67,57.192,84,40,12.43333333,3.672823
"11524",11.67,57.192,119,40,2.46666667,3.47939208
"11525",11.67,57.192,131,40,2.13333333,3.62399433
"11526",11.67,57.192,143,40,1.1,2.65648868
"11527",11.67,57.192,154,40,2,2.63564356
"11528",11.67,57.192,178,40,2.43333333,1.95035867
"11529",11.67,57.192,214,40,1.2,2.44551034
"11530",11.67,57.192,23,40,0.23333333,8.61115216
"11531",11.67,57.192,237,40,1.6,2.42805762
"11532",11.67,57.192,247,40,2.96666667,2.53617688
"11533",11.67,57.192,262,40,2.7,2.62416666
"11534",11.67,57.192,269,40,2.23333333,2.83845871
"11535",11.67,57.192,293,40,1.5,4.30642608
"11536",11.67,57.192,30,40,0.3,5.62650673
"11537",11.67,57.192,318,40,1.33333333,4.94346277
"11538",11.67,57.192,34,40,0.36666667,2.32453966
"11539",11.67,57.192,348,40,0.73333333,0
"11540",11.67,57.192,52,40,0.01,3.85199651
"11541",11.67,57.192,83,40,12.43333333,3.672823
"11542",11.67,57.192,105,40,0.46666667,2.60015956
"11543",11.67,57.192,110,40,0.66666667,2.54498886
"11544",11.67,57.192,134,40,0.8,3.35714488
"11545",11.67,57.192,176,40,1.1,2.09573786
"11546",11.67,57.192,203,40,0.46666667,2.49706008
"11547",11.67,57.192,23,40,0.63333333,8.61115216
"11548",11.67,57.192,238,40,1.23333333,2.40710042
"11549",11.67,57.192,252,40,0.43333333,2.56705714
"11550",11.67,57.192,260,40,0.11666667,2.57925457
"11551",11.67,57.192,266,40,0.46666667,2.72826578
"11552",11.67,57.192,281,40,2.43333333,3.42767787
"11553",11.67,57.192,308,40,1.16666667,6.80932691
"11554",11.67,57.192,346,40,0.1,0
"11555",11.67,57.192,43,40,0.5,3.80189396
"11556",11.67,57.192,50,40,0.76666667,3.81859481
"11557",11.67,57.192,75,40,10.6,5.23400528
"11558",11.67,57.192,104,40,0.73333333,2.64831245
"11559",11.67,57.192,202,40,0.63333333,2.54860982
"11560",11.67,57.192,223,40,1.3,2.23515667
"11561",11.67,57.192,27,40,12.4,9.13952442
"11562",11.67,57.192,77,40,1,4.71361119
"11563",11.67,57.2,44,40,1,3.80189396
"11564",11.67,57.2,80,40,0.2,3.93302005
"11565",11.67,57.2,9,40,1.4,0
"11566",11.67,57.2,43,40,12.9,3.80189396
"11567",11.67,57.562,126,1,2.4,4.07380278
"11568",11.67,57.57,267,1,1,4.00582557
"11569",11.67,57.57,63,1,3.25,4.88426084
"11570",11.67,57.57,65,1,6.35,4.84172368
"11571",11.7,56.92,64,31,4.5,4.98301708
"11572",11.7,78,207,114,0.21,0.57385061
"11573",11.705,57.007,125,40,0.5,3.36949454
"11574",11.8,56.17,121,25,0.85,4.07380278
"11575",11.8,56.17,170,25,2.1,4.59701215
"11576",11.8,56.17,197,25,0.95,3.94489402
"11577",11.8,56.17,225,25,0.85,2.8840315
"11578",11.8,56.17,267,25,1.8,3.37196283
"11579",11.8,56.17,288,25,3.15,4.09206321
"11580",11.8,56.17,309,25,3.5,4.00952184
"11581",11.8,56.17,43,25,2.15,3.34255896
"11582",11.8,56.17,8,25,1.05,0
"11583",11.8,56.17,81,25,2.3,5.75439937
"11584",11.8,56.17,119,25,2,4.18499194
"11585",11.8,56.17,168,25,1.05,4.74573356
"11586",11.8,56.17,196,25,1.4,4.01291177
"11587",11.8,56.17,261,25,1.85,2.71726212
"11588",11.8,56.17,280,25,2.15,5.06662097
"11589",11.8,56.17,308,25,5.8,4.44574122
"11590",11.8,56.17,42,25,2.95,3.06434006
"11591",11.8,56.17,7,25,3.45,0
"11592",11.8,56.17,77,25,2.8,4.71361119
"11593",11.8,56.17,13,25,0.9,0
"11594",11.8,56.17,166,25,1.25,4.55375334
"11595",11.8,56.17,194,25,1.05,4.14894728
"11596",11.8,56.17,229,25,1.2,2.78778315
"11597",11.8,56.17,278,25,2.15,4.82386213
"11598",11.8,56.17,306,25,2.6,5.31817999
"11599",11.8,56.17,50,25,1.4,4.99060375
"11600",11.8,56.17,75,25,11,4.1932171
"11601",11.8,56.17,11,25,0.8,0
"11602",11.8,56.17,116,25,1.35,4.35177569
"11603",11.8,56.17,165,25,1.2,4.45776323
"11604",11.8,56.17,193,25,1.3,4.21696503
"11605",11.8,56.17,235,25,1.7,2.93685685
"11606",11.8,56.17,270,25,2.35,3.79446393
"11607",11.8,56.17,284,25,5.7,4.71831303
"11608",11.8,56.17,312,25,3.6,2.70086369
"11609",11.8,56.17,39,25,0.8,2.71756248
"11610",11.8,56.17,74,25,5.8,3.93302005
"11611",11.8,56.17,10,25,0.7,0
"11612",11.8,56.17,122,25,1.8,4.25945775
"11613",11.8,56.17,164,25,1.1,4.36177311
"11614",11.8,56.17,192,25,1.4,4.16508115
"11615",11.8,56.17,227,25,1.55,2.83590733
"11616",11.8,56.17,255,25,3.35,2.96860253
"11617",11.8,56.17,283,25,2.3,4.87487548
"11618",11.8,56.17,311,25,3.9,3.13708307
"11619",11.8,56.17,46,25,0.45,4.17721565
"11620",11.8,56.17,74,25,12.95,3.93302005
"11621",11.83,56.98,264,31,0.75,5.79506815
"11622",11.83,56.98,61,31,4.35,4.84461187
"11623",11.888,57.2,181,40,0.529,3.15585468
"11624",11.9465,69.1283,202,2873,1.3,1.12177214
"11625",11.96,56.835,125,31,0.5,3.14834692
"11626",11.98,56.83,61,31,2.25,4.01899066
"11627",11.98,56.95,64,31,7.85,4.27861641
"11628",11.987,57.193,126,40,0.7,4.30958584
"11629",12.03,56.38,121,37,1.03333333,3.31131121
"11630",12.03,56.38,170,37,2.2,2.57737788
"11631",12.03,56.38,197,37,0.85,2.4869414
"11632",12.03,56.38,225,37,0.85,1.90546072
"11633",12.03,56.38,267,37,0,2.93685685
"11634",12.03,56.38,288,37,1.25,3.28349954
"11635",12.03,56.38,309,37,3.55,4.00952184
"11636",12.03,56.38,43,37,2.05,2.90236552
"11637",12.03,56.38,8,37,1.1,0
"11638",12.03,56.38,81,37,2.15,4.51855944
"11639",12.03,56.38,119,37,1.85,3.25605727
"11640",12.03,56.38,168,37,1.25,2.63817349
"11641",12.03,56.38,196,37,1.4,2.41214645
"11642",12.03,56.38,231,37,0.7,2.1171864
"11643",12.03,56.38,259,37,1.05,1.96131499
"11644",12.03,56.38,280,37,1.6,5.15813109
"11645",12.03,56.38,308,37,4.45,4.44574122
"11646",12.03,56.38,42,37,9.2,2.70712597
"11647",12.03,56.38,77,37,2.05,3.97311865
"11648",12.03,56.38,8,37,3.3,0
"11649",12.03,56.38,14,37,0.85,0
"11650",12.03,56.38,167,37,1.1,2.58481218
"11651",12.03,56.38,194,37,0.95,2.26255657
"11652",12.03,56.38,229,37,1.4,2.04661117
"11653",12.03,56.38,278,37,1.35,4.73375735
"11654",12.03,56.38,306,37,2.25,5.31817999
"11655",12.03,56.38,41,37,1,2.51188643
"11656",12.03,56.38,75,37,11.6,3.70039826
"11657",12.03,56.38,11,37,0.7,0
"11658",12.03,56.38,116,37,1.05,3.17317635
"11659",12.03,56.38,165,37,1.15,2.47808956
"11660",12.03,56.38,193,37,1.3,2.18776162
"11661",12.03,56.38,235,37,1.3,2.36182909
"11662",12.03,56.38,270,37,2.05,3.30483993
"11663",12.03,56.38,284,37,3.75,4.47596721
"11664",12.03,56.38,312,37,6,2.70086369
"11665",12.03,56.38,39,37,1,2.37702051
"11666",12.03,56.38,74,37,12.55,3.56403806
"11667",12.03,56.38,10,37,0.7,0
"11668",12.03,56.38,122,37,1.65,3.38933491
"11669",12.03,56.38,164,37,1.3,2.42472824
"11670",12.03,56.38,192,37,1.4,2.22827722
"11671",12.03,56.38,227,37,1.45,1.97603594
"11672",12.03,56.38,255,37,4.55,1.8353717
"11673",12.03,56.38,283,37,2.95,4.77408413
"11674",12.03,56.38,311,37,5.25,3.13708307
"11675",12.03,56.38,38,37,0.6,2.30958755
"11676",12.03,56.38,74,37,15.75,3.56403806
"11677",12.047,56.98,125,24,0.8,5.757832
"11678",12.117,56.667,167,47,1.3,2.6915348
"11679",12.117,56.667,249,47,1.2,1.97242274
"11680",12.117,56.667,309,47,3.6,2.44524667
"11681",12.117,56.667,152,47,0.6,2.79835996
"11682",12.117,56.667,324,47,3,0
"11683",12.117,56.667,89,47,2,3.54813389
"11684",12.117,56.667,109,47,1.76666667,3.5015431
"11685",12.117,56.667,167,47,0.86666667,2.6915348
"11686",12.117,56.667,186,47,0.53333333,2.61158147
"11687",12.117,56.667,191,47,1.16666667,2.66869099
"11688",12.117,56.667,238,47,0.8,3.05095313
"11689",12.117,56.667,281,47,3.46666667,4.07380278
"11690",12.117,56.667,319,47,4.7,0.23874815
"11691",12.117,56.667,350,47,2.2,0
"11692",12.117,56.667,102,47,0.93333333,3.55697211
"11693",12.117,56.667,106,47,1.3,2.96497665
"11694",12.117,56.667,115,47,1.43333333,3.93529763
"11695",12.117,56.667,136,47,1.2,3.29097082
"11696",12.117,56.667,230,47,1.53333333,2.60552266
"11697",12.117,56.667,242,47,1,2.95056135
"11698",12.117,56.667,263,47,1.76666667,2.28015057
"11699",12.117,56.667,300,47,0.43333333,4.71831303
"11700",12.117,56.667,345,47,3.6,0
"11701",12.117,56.667,47,47,0.7,3.34040288
"11702",12.117,56.667,52,47,0.83333333,3.2284303
"11703",12.117,56.667,83,47,10.9,3.94238556
"11704",12.117,56.667,115,47,1.43333333,3.93529763
"11705",12.117,56.667,119,47,2.03333333,3.37196283
"11706",12.117,56.667,128,47,1.4,3.82985009
"11707",12.117,56.667,143,47,1.13333333,2.9627474
"11708",12.117,56.667,154,47,1.6,2.77429787
"11709",12.117,56.667,178,47,1.2,2.23931137
